owner,balance
4bdPMug6AruN7UuQ9WdjmktR2buvkJbSiXUmfTX877g3,833332999992.0
FkYEB4ZHtFUfW4oM9kk7pxHqCzw4NzCzzvDLtc24iDmA,813734000000.0
D4oCPNsxnSc95A6LQQSjj4B9yfk62yjUEr5sayrL8KYq,801124000000.0
FxTNoXLN2iPutCBnatfPTj5YDeWhYLjky5qBoCRmqr5m,800000000000.0
A5iwwZD2w7A8tKPoT5PEGcJp6iGhdAX9dTLJ7XS8PDSV,800000000000.0
BbHG9GvPActFGogv3iNrpDAj4qpXr8t3jF16uGxXcKci,794771029273.0
Bo5s3egy9uXaHCbTWMwXoYLVQufapyAbWW6Sbe4aGp3d,785423000000.0
3S8m6xLre1x7s21R12PRBMgjCranvrXXfcb8c3zJcJ8n,750000000000.0
H1B5ejG5YJcGL1RnC2JnduuSa3HnPQwgXDASK9k7y6Rh,750000000000.0
8hd7bVQCjGZFF7snKrfiYRqdo6zwCb6jSuuTAnwdhGGz,750000000000.0
FaHjJVKjYfNMs6rn9Tu6SiHPnyS18MRtBGwFmTKtCZ4C,750000000000.0
G26RoZYQrZ4UHEu4dDQtwDHgLf1HNLf7ws1DeV2GBs2v,742365000000.0
ASTyfSima4LLAdDgoFGkgqoKowG1LZFDr9fAQrg7iaJZ,729139229842.0
MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,724208604408.0
FsGWTmeU6bFGuhcK5iJaJjsKU2RkrFe56tbKRox8GgDR,713589000000.0
4jStM4u6g8RmtkFT3KJzEvVMgGkFCBVHkEKwzUkvJ9bv,702842000000.0
4MZ6b4aemXXeYYxFUQQQyeEhbt7GB5EEk6LTCgyX2Q1B,702164000000.0
RZJtAQzjaxqeNqwiQs6FiQFfavzPVu5vnZ1ax7Ax5nd,681135000000.0
6U5Ji5UKBpK5UuRA6H3ENzywmFJ8WRr2vjwsbA8fS2Nw,678571541651.0
Hz28mAdfkkHKM2q4J4Ww5NtkUFyDquCyFbemcDLc565K,666666666663.0
bW7ZieXphhb6YVdDFbiBpAHoN4QghfRHWJYav8nrZ6Y,666666666663.0
JiK6YDZCtZwhHYaHQQPa9CptPiC6SdEjuGJxGywKokD,652266000000.0
C6ZmeBQVqukz7UPzdTSp7JHgYTo2kedK8zbBcRyX5GMH,651111000000.0
J74ExKeQcFKjSr7GxQHdxwgFHvNiNFyRvz4SphKE6r66,650308000000.0
8PvunVXzcjf74n2vd5A8PFXXCq8YWuTFf55gPrFc9QQ8,642857249984.0
6g3bzik782XrEjJjvGdr9Fv8FRppsPLbZ6VmsFDGucQS,617500000000.0
FRDaxzuWZ5NUYoiCVBFNuaJA6JgD7VwqQXEy7F9ji8py,616666670000.0
68oA4GwEuUSZfkLWk8iHR8TcDcTFFD5j7T2WfstWD5Vx,613691188063.0
C5LnWifkeK94k58sBeg3k3QhJpLk9Sa3wSxEcHbBz3cq,610047384612.0
C2PjFvQ1q86z32Q32T8Lid2q4QR14do16WvZ3bvARVLo,607437490000.0
7dJBwtt8iK1w9KzBMBbpd69hBqsYcVQNntvGhVDCRkNx,602852000000.0
BNLo7uTmmbq5MB2crPgimtWGkJGSFCFHccnkUR2D2QeU,591733000000.0
CK6MD9eQx6vRiEsi9iTBknbEwHPdPSSo6mndaUfZ7wS,570588301119.0
BxTExiVRt9EHe4b47ZDQLDGxee1hPexvkmaDFMLZTDvv,548699670000.0
5wyPCR378NjtiaFpCnCLQMJeMcavvbo5uyecdRYHeFRr,546739000000.0
Gq8SeMBYvWkQFRN8fLvK2z5V1nBmhxc5bACCSXbKv78G,543555000000.0
FPdTT5LZ3NSpkX9D5qh2k84EKZz4BP5GUZDaxsSCZ2sH,530233000000.0
AG4gQvUzh89QZNqZV6sgLWFkidRbQqtfEfuW4eVmkZ8t,526437048693.0
GMr7NqE3wT1TjDaqgeKcUEwYLLQnU8nMF2afwvfxye2b,508207000000.0
6AF6aWM9S8dzsT67qb711kWSyxeTW8iKbsENMKfn8BMc,505852000000.0
8Y2nWSABNc1YdayX7kqHN4Nrkuk4aLbVdmAtSBTKwFtZ,500248000000.0
7zx7vdwUcGc4EqvwN46KFMsMKAEEJgY81w65wW87SRYM,500000000000.0
AoD48NTKahPbhC248ZCdYD6571UAsfRXQ7VrK1wjACJA,500000000000.0
DnvNYqcFhJEv6746wcWCnHdMEHskjoc1gdSwaBqmbCBV,499999999992.0
4r7FGhxiXVSh3gP1BC75Uh51f5mNJU2XrfB8ui6P9zcj,492113333336.0
22Wnk8PwyWZV7BfkZGJEKT9jGGdtvu7xY6EXeRh7zkBa,487382638734.0
A3WfNsqHB2p4FpEAAxk3t2ueMADCASL2DhEvsSZuGRav,487288280165.0
DDKuQ2eeh1KAJBh1L5Rcser3YdnpKVYYxcZBuJ6pKUUJ,481494194863.0
22jVPvAN4D1cXsRXRwQCSUepV7GdZXmgZ9zHJXbhq3hY,475000000000.0
6FEVkH17P9y8Q9aCkDdPcMDjvj7SVxrTETaYEm8f51Jy,474184688532.0
3D2LEchMDJ5q6RC86rtbmGAm4Tc59RXKFr2VdEwpFC2C,461756756751.0
A6ZyX2mFqTj2XQaK74TkCwZpEKiB5wR1ULHStoM6dr7g,451585970801.0
43DbAvKxhXh1oSxkJSqGosNw3HpBnmsWiak6tB5wpecN,447028620090.0
GJvewfRjqTUPtx6WsBSUnaFbdgXwgXnWfpDyLm65T4YA,402273280972.0
Bxn8Bs77v9jX6HHvxSvWXgnfqjUAoZRmcjRc7K5nZ15B,400008800000.0
4GC3a1RkRXx5shwGP8pTY6cxXgSWkbfc66vM53a6qSKj,386694999444.0
CSEncqtqbmNRjve42sNnbs5cCSmrjUNsAEwc17XY2RCs,384206081819.0
bfEHQy3HtACWNdnV8HzjLHb9WLHLFJpLK6LGUvSc2As,380184000000.0
J8NvbNpcUYoU1umfY2zSUeo4Kor49Atr4jFbo7Fo4cxR,358570814632.0
2dH6218xXbsqGbqWPH8hom6aMfpBqrN6EWjpBR8FAdV9,356000000000.0
ACL8FnUrYYGe95x7MbUZywWLJiy9V81ZkuCx1E9FJhqH,350921239375.0
FiCFoMTJWa7b4GGcGAQKLFWNqR3zF3cfkUmkTVejbxbR,350750000000.0
Cw32Ny2xcYdpfJmvFd7h2pRhcbcjoJFq8KrrA8YLwZeh,345000000000.0
CAjFUS9xfCBkge7gDTPo2cGPwzvCPkuKLDxPhdmNzCnJ,333333333333.0
9yFWDDFU6wQdmrfpg1Qvt1UkG2HHtYbfnFFQmW4Vb4Y4,328501060000.0
9QFHujPPnQTMNRCyYrR9ETWP5i49hgmgedhxVqQLHwwg,324433754953.0
49uhrm6Xe2pTQLbv5YmEgtbc73DWum1UmUyaZAbKKhf1,321428250000.0
HUGZvKX4wz3NdZZDyKGmymYYahTUxKaS7vF7YekouFof,310248769347.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,303226409452.0
HYqMCUf24LCh2Q6BCvzTzePJ1tzMWUVCTjiJ86JYjEBv,299255957005.0
5GWcM6HC6WuwFnKHQgxGQCnW4UQhzGq9W2ZTuXH14nNL,296900145122.0
9kFFY6V7BwPh7rV7H1HpDm2hLvSSm5PauvpXge79vWR4,295748267024.0
7AXVLt5b2mBaEYCAmK8TrV3pUGp4HJQL2JwtZKEBttwb,293555000000.0
AGVhmrhDi3RKLu9nxnRqp3CUpaG3SVeYXWkWcygHAk8N,284100000000.0
