owner,balance
9goN9WevrARGxw7vLuZn6o9ZdrZnGrMXvjL8J1De9TKZ,908410785671.0
G9NProBfzEQKYq4778o1Nfr9ruG5SoA1fjCqtkGKhvjT,905174288485.0
8HaptdXHDhAaDaxFyqquBcXLsKQkfMg9R2pMsLVPhhZN,900000000000.0
8PZVnmgEf3tErqjGgY96CFT9BWeeNSZVmnkQzHr28DHM,865897106491.0
FqezXUgLN1hYLHUc1xzZhqnZWuJEoHZd7FAaxyXnuwxq,860584000000.0
8qYiqBNcwrD3f6QjRcVkSz51P2WAGJNiTUvM11bn7qTS,837041835545.0
Df8Rmm7nPZAkENidu36LdMb7A92UBV9pGagLUftPkjnq,806994537195.0
A5L6j7rhbHxPHnJavrvhgYBND7tym1sPSUyYLaGCsWTb,799157186145.0
57iuyBUzmTKrCqUWsmJ1DJ8otuFa5S3Gev5GSEUuw7eg,790003038930.0
EnGPoZS82MefX7hrQiy9qXxNhf98XMLpC7z4F4TH9p2U,788864293942.0
12M8wQjNfrntwHpYzxW3R8F1hwuBjjpATei9eyWJzMLk,776531848688.0
8bgqNLeewR6JWkAw9dPGGEW44RWpSecD6FXgmRbc9wNG,768989679757.0
G2eGdAW6NWswTzdwKbFvYLEyCBszZLLfTpc3byVEgabu,748414943539.0
CSpCvc7vgRqXc4uZ5GWceronRWVCodtXcWc54sjSNJdZ,720909140068.0
8Czzjeh2igeE7gSsbuuXVZUmZZ42yZTCNUZoZcCGRKdr,719131803103.0
2Tom3ojkT5yYK4ZMA2qTcAuUW1yLFUz5emQDAWvNqwXK,718838412876.0
EMfpFiGUdcmpSCA44Fu2gzNfbghQMwmdXX5uz1ejipXs,718457873747.0
Xamh7NYGMrqdpS5aQEcxpkcYbtGF2MqoxotDBptU4kz,694280449000.0
Ew3qaq4C1PnZ9FQu6P9XRo5iHn2b7SPdagzsNUqzWQz9,686441000005.0
AWD6GX1UTBm8CiqVAHqZaMx2fP1fPCjnYN2AHGGGNfAE,686340371175.0
451TqJ3r4wzCbLAcTXystokVjCrPeK5htqjkZwdHxtcw,685844180169.0
2tUQv4zbpzxLPKdP4Gqap86Q4dZajhfUrxjEaB4E4AhB,685236125080.0
FBwX9bGkFp5gZ1zWUfvvDm5tddb9TVVkUsoi3SXotT8f,678805696401.0
5ymTw5pehcsQZYX19fY2peZfCeDpvKYt3ojom6hnQ8Sr,664772069432.0
2CynBFXBWwucNbaraA2RmcewpPwrK1tsCrjhdipcYXNz,650721908607.0
9ouSzBUthEDmxVN2TdF9qZWcirViuKogBtREYFKtTYm1,649047536434.0
H9rQyAsFDxmgq32jT3xe2Jw6gyffFoqAzVmgbZLvfYYo,648096874920.0
54VhQ6nYqKFpz9Yqpdq2DPo31fFBgsueUxksE9vN17E8,634017738890.0
HkN3y8qiemYu9rA9rArc1DK3LfaDx2PFDeAQMmjQDtB4,630000000000.0
5kpaCfrzzxXhKSfCp3zQk3g4i9tNLwYTBSaEXMrN9BA7,629716148630.0
6kmf8yiHtksBL93m2B2PSgPfpi6C6XFCGyCWQnc1gRg8,626102981339.0
52dJNMa2x1rYCqaBFhUz1HDbQQgNZB6iGsvTjF2Uvqcd,621579287585.0
5peYowPbTHAo8DA4rNVD4HDamFszqu58aAekwT1khfEm,619213268643.0
FYzrMHnaPVBVUq5GDnoYtztCUfD9akg4VVdTn1YpYfjb,618572191917.0
GUXBxW58xfKDRq6TXLMA9bFr2jnKybfpS83u64vMDkYW,617274982530.0
7hkKjAb5u35C2CrEwuj3J4XEAARqZy9Y27VNy3bWJKqJ,611020937799.0
6XHzigwW96CXM98L19CMfphFfnW1e7Yn9JLFjtkdoGLh,602352968729.0
48cSjNHHL7NMgya3YA1FKfPrtPPAeYBuofAbHBfyY6DD,600382680018.0
2oyCTTF5d4gmNLXgcUgtVNoJ2ibQNCW4L1UtZN2G44sD,587238085121.0
93U65rT9tdPCwzpXVp4o6FUax7w4nmxtat44nmZtqV3x,583670528872.0
CkZgoDVRz24oF71mVCX5u35snkrL5sZHZsZ95pEekhLF,580349642129.0
3BMdFT3dDJt2RqRq7PQHJ4cbpoBRKG8Tz5hnZL9W5rWE,573305104793.0
Gm122nErubzFgQ5tiataqvsWuMiejtVVoTYuCFceR3rW,569453818347.0
HdAv1F4fmYRHiETBuWLdr4CzVSA6LQNeyCgoJ4uTui8b,568795250001.0
DP1UkBrsU4QjWkgQqTxRMKCcineWJMGcB3FL3BUjmqaw,567995643550.0
