owner,balance
D4cRakBdP3JJuxYumXz4fb94jxUeNrFw5hhpaTU3Kdih,50376088649.0
Fcs1LSjMaemWAjwqfv8iuXJcsV6mjkpqKUU89mCfNsC8,50365294606.0
FW8cr253MS2EfzsUPC158WNc9GBmrvV9uChoroRVn2He,50347226000.0
9SqQUF6rgv7JHGy7bbvw64BXNmc5GbyMsJApeFaQgvzf,50338346470.0
7n8aFq2wyymm4xicvLTZZKUJ1rZrvqoxjYVDDNSLCemK,50337563035.0
63eNY6cRRP5qN4BT8XguxyjQ7iC4wBFSwGwnduTafR4H,50330071702.0
EhgUXTPsYWMGQZarPbXnPbUw1AGJLpE7z1NhH8EdyjhE,50327405308.0
8LYLXS2LqsWnksChGF6dj3vjxk9aBTUh9vcuPkqL6JA8,50326164880.0
DhJvCuHMRLKyEk8rb9gxJ72na3Vxjdc8LjSfrj8rj4qs,50310928980.0
CKvULWDTp3M1ydNTP5txQQ6uza2H6REDv7BrPagWo2Eq,50309650000.0
8B2vZTEP7hi57HogGbZiUGZfLabTyHWDJcdT11CTGvem,50300000000.0
DagkNjEKV8U7gxCwmn8LfUTj1MNB4diYFGQLJhueGf5k,50298451107.0
J7iPUQ635X2rJf497NnQDaZ5wUC6QmvzB6YYuV5zrCM7,50282200000.0
5T18os77Xj9Mz3i27cU3xAau5KNJ4aXqgAvjFSGexjtp,50270734772.0
2umWNeYLZqfDM6RarGmEetL6LtJNgrXsRQRKWQS5yE59,50268432636.0
Cyd6kS3mRg2VAJjmK82e3Jd6uWR5ahPx8VtVznBjeMVZ,50248140000.0
BLsYvfQC4mbByTbPeFEg1D4GTo8jaD8gNj6y1RXcA8mU,50241700000.0
68mrUYbGECT1bcTmbw7kTKobczc1TiUHnfJKLk25PFde,50240000000.0
AogdrsHsGv1Vyc3KwTPRjyxE4sNkjgTjjyyiYYTCYxAa,50217092780.0
AeUXPKU5JFDdWFPuV6rxvstpaMd7mJDLqsoHTNJ5nrij,50209240000.0
9tjB3h7Av2tvSkVZnXhSoEfxZLpG6bpRgWy1qGodY4eq,50205548440.0
AJNzFxnh87ThmXuWwEHjYMJjuzgNV1taSLvsxrTnKoKE,50205241954.0
8iw5UfLe5ewXQJ59uK7fxc7k6QcDGzgxYmBFfte3KFTs,50193400000.0
DD44oPtXsrc2XLwLQtStT5Vrq9RJpu3n6XeuzGLfT5qR,50192762532.0
CKn7kKjnFqaCG4MF2e43aTSHjspY2dbg9v89DWhT7z97,50179600000.0
FWNRWKzxzVbp2GPjUFX5TuHPSxbFcvugztZsEHk5SSqb,50177349931.0
FcCZLA6ngobhjf5Z7FmdHEpA6kNZ24dCPLWfL1JLMbhT,50156787500.0
HmZHQ3FV5dx1Zb7t4pwF4nxbV93e7yq16dXAr51RM25y,50154659880.0
6p3n6W35t8BBX2dRgNisGJBX4yq7FzH2qYo1b6mC17Uh,50154640576.0
FANwQxQ1UzeUBR8hmynzFL8rXA7swExu8sV6qNff1ZAP,50148130000.0
BUsmdKx2t3fMDKfpzVBUu4zD5Dxn64bnmK8B9uXFpQdH,50146100000.0
4bn2jAXFvPo34Hw3NgLz8nqDdBfFUwtjLniX9VXXJXrV,50117470000.0
Fuv1W4zPbVeR853dcRXjHxoW9LrkrVJt3EmnL1haueUt,50117100000.0
HpNddyyATvUjUvCFz7f3uefRrhpYozYV51aCxwtr1iHC,50100000000.0
8Yty4iW4Euum29iQsXHZSC7MS3MEFC4fGCKi7tcPMoqj,50081681843.0
CfFsQe812pTiyZorM93wUbyEash7zwD7q5GQ28EMtDnM,50078900000.0
GpVnLpzXVTwpHuTbf3cfc2kaGR91CURqKJ3y5EqsWfEf,50078890148.0
E24qvpQ6NcUd8GxqUsic7y95CHP2W8rpsX9VaNWoxiYU,50074682833.0
Eb3888SBH2dzmsdx53bt6ojbapiJeYfy4w32anPaywKz,50072344155.0
5cK15vcpu2ft4KqWs7jh8YYag4HZ8k9XXwS2qsmFcSUq,50072052389.0
8VWHxXuQFo8C9QkVRunVoTtPFmzD26ry3K2KJ1ij9kfW,50071747766.0
4LkwA8RkAbsEPR3G9kkoaVK9vnHzGtg8wjyoSWdDtT8g,50070929151.0
DtvSCmuP5iPBG6Z7PPqRnnzVLuSDMfojhYzhWrAUcVSW,50063570001.0
CMRc8ik6HJKtrLsWSMSc7bvkVr1VvwNAovvL7jWZC7tN,50050988521.0
HxqXQAm2rtmiSdCgWjZjXp12fQFP41bqccFfSA5uiFkD,50036177240.0
GRUvXjjymejZDNnTTBHM9GjNUgSdJZ8kKF7WbeKrkpYe,50032487992.0
69a77SVMGip2r5XprsG11pQfTr6GiPJoDG8HRxMk4kX7,50029420000.0
GnqkNPN1AVrpaSWgFEapP4z5WeoSKMMXRVfMWYnmNRwK,50029420000.0
CyVXcVxGZVvBDUpWgX963k1ZxkzPZLoWnSjhhYngKcrT,50028920000.0
CTRMqaeNKWQVbzTRKRfLmqNnAXTxaYKXyCNgMfTMGWtc,50020000000.0
D3W6e557mMHb7XuqdSvAJ5oDuqW45v7qfCo5oxYkU7m3,50017583925.0
ETp4nWGGociNCzkMKMotWJNKMxihdUizS4hVngYk1R83,50014930000.0
GVDjVDQoFXiVDtvu4j1kyftrS2fYG5G4dunqBy9M4kRQ,50014900000.0
G6Se7e7JsRiV73qRCjwLrxmgu2VtqtxkzWRv2coD2VJ5,50005862156.0
3ppz1wL2mRPstMUFP8uutQwkMm4R1G1ECwWuyNJRvcDr,50005260184.0
62DjaZhkHx4fLLNrXhjykExH3MkDCKKtQe7bjA17hK7C,50000238625.0
32Ayso5NkSq45RtPpDQZrH6GAtB7bFSa8s76QwgKseT5,50000000002.0
38w2rY9AYT2L41Rg4uq6aUWDCTxi1jbf5jWBs8DaB7za,50000000002.0
7mEpgCBxPiqctqMnZza7LMvZUE4KsR2EpnM2ujx6pxDu,50000000002.0
BbPYMrcGuuSKc92ecx9qAywHZJKBr2x5QGuWabper2Sa,50000000001.0
6DdHP6rhtS7dLd6WmXEnR9KYmcm2oD2wU3zGRLDXHCUG,50000000001.0
6VY3SpD5VYyUtTGxU9AgeX3kRNms4cqwSahpK6Nd979t,50000000000.0
3bX1MvH9YnXQbYoMgko1nddZZZ3tG5sGv4uZLnG2SLH1,50000000000.0
2LaLyQSqzL4cMaoVw1EoKRWgWyLkssqiiNmWQoVrrLiS,50000000000.0
D1YQo8CqfuYBzkJrLocDu11EoTYh3xAAYuSu2RGsU4rf,50000000000.0
CZnxipx5UAeYvjiU1pVRXKxJGVgiCFMgcRjjZJjNpFA2,50000000000.0
A1qHmwUktvD4JDJxoJzHh5cFusLR8jgHRJHLvrwVfnkW,50000000000.0
8yKhgPftr5PPa85cdswv4nTkznCQ2JsNwWLWvLPaicDy,50000000000.0
9vme2FJ4oAdeHVzhbmJ6wBerMb5ThvHLLJmLejy5eCjR,50000000000.0
5Semo85R7wGdRwSzzhScnj6x2LhXCqfjx7xDKHJHrfyx,50000000000.0
9Ce6wHXi8F6XAkzoWKANvJccNuLd7aGzeCkWSM4B1uKi,50000000000.0
1anWxpYLWHaHotToBC8z4oziHN5mVsYihuJyeajeU8y,50000000000.0
4BSVR3Xn4oFaFgaRU4yYPPWKGJ2eSAn5t5YhtGRoSPSQ,50000000000.0
HyUgR41YgWpefaC85wLuZ6gpZQs9vLsUNJi87qrWxWP2,50000000000.0
55eQ3Rg5X3BmDjRQia6srmmiLyL1tFo7ZcyYJ8LeujJk,50000000000.0
4V2RbogFiiHUUehryxH5DzsmPc9h1KgWboARJZVUPHen,50000000000.0
7jmzBGjzwqk9oMNVoH1E3QZUvk8DgtGWB7HmqNnM9SuT,50000000000.0
BAnans5hc1DDnChRmQNBXyBQuMEdAmu4NXMCivZRiDmd,50000000000.0
Fnq7w5KS7tEqpvjVjLMurH6h1y7o3ACfvmYpVKbZSTY4,50000000000.0
GNGYftWxF2Ur66SPA5c2w2dMKaRKQCuxA7PnfvPcxpp1,50000000000.0
D21P1VrWSPvmGVTQGKsrs8F5nrRMg4Wwx1Sz6R5tj9TW,50000000000.0
DeEp49LyL5M4mzxV4Z9BjckHmGmoNUbEjoaMTbq1a9kZ,50000000000.0
8nKPFHp4Cg1DS4iajh2HMEu7Ca7MfnwKsUvsgqR9sXKA,50000000000.0
CrqxoBytkQNN6hApurFStqBsAMHkJhnsTHZPnFZEcvFS,50000000000.0
AcrCnDxHZWp2DEH6vWKnyo6JsWSxRpmNncWYnNsLmEuf,50000000000.0
HtQzTyEe8eKvTdk5F6Lky2h2qzaX6PEqBWDopN3y1EcU,50000000000.0
By99enFTsUNGhGHs2xwZWD1oo5asB5sp7gtNGFmhDcNF,50000000000.0
6jbcmDfnHtFaxN1ExUrbzsnpJK2FsprFxkZpGXa44n6s,50000000000.0
8tZfsGxTMdANMCTdtVu4X1J56FkNZFDsHkKmLg9qqp9e,50000000000.0
FgkJUrktFP1J131bEMKcGgeLPSGt9yqVvCvwL5abnst4,50000000000.0
D2ZqHRvhJhYJwn4BCrcDfUQLLthG9X7ZAK3xdyXwCoMw,50000000000.0
98VCJEdbspmfgfwUh3qAbfANuefsQy5ZFZaRENMCmPLR,50000000000.0
7VWW4NoGy7mUmbRRTdwdji6czWwAZxeTgRr7hULQfBBr,50000000000.0
Fmppu32ejfvf71YH3WkCAGaC5dS4wTGoMSYYvMh26GZi,50000000000.0
DfcYHNRHgNwq3unTrckgQvMKvSZajjgA8WQ6CEiF7jyH,50000000000.0
68FXroY5TcBsD98nwjWxhkErvKAUo7jKDZPk8UhJ4s1K,50000000000.0
DkTg3RWoySLMVtmq4NgtH64gCHxo5HMHmhN2GFzpUxDV,50000000000.0
AzRk8pXZEgKJ8U3WwShQJzs8Fbmi6f7x2iDR3zCPUDYs,50000000000.0
4pefSADDXg95CwFrsSUy2UjC4eudPCsncQXhCZ3RGBMC,50000000000.0
4Ff6FnCLbh5QbTAcHJshBQwxMCLD64Xo1TrqiX5DBDum,50000000000.0
CC3c6xg3ZRbcGp5t98VXHEP7KSgaVpCyHcKZ5Mv42DY,50000000000.0
72SQM74NVtgDEiP6iSeBVAYkyJWU6v5mefnzANcjePfS,50000000000.0
7HTrZWQ1hkktF299vXosmACwdPGBKufPu2WzS7cQoQ69,50000000000.0
63YGPbxpf7iSuqrWFEhxHNeUCULvwLApUqK51vqHJ2ip,50000000000.0
6LgAFkqeYWoD7rzn5ZGufAH8nJ3iWXgnr36MBcbUj6oH,50000000000.0
Ecbmf5ECJNyHEbDGSRkPTkzrr9CVK3Nk12Z1TSDCsQvJ,50000000000.0
FguQg2NcYzSzUyxmvrkSJP2RXTAVnNxELVJ4hnvGcDyG,50000000000.0
5KLK1M7BPEHdvQpokWK4FGSRs3o1ozR3BUbknxW1uQkh,50000000000.0
FDMkhFRBRMcp7fS8Xviwb9JB2w37kYAJrU7JETK4ugiu,50000000000.0
5jsrtpUYAFQ6mkxPkfvfb8DPA6kMqHEGqUCK15JDEJgL,50000000000.0
4YJ88DTKzmTHjbTb5iK2bJVwiCGNy8mcezqVBFw7cNch,50000000000.0
Dksu8D3XyaKPNsVh6atWYcZ68wQAULdgM3jdSUw6cYuT,50000000000.0
6A3aq6Axo3oXKrcGWJFUTvt1ireVTySt4fCA5oLKJhzY,50000000000.0
FWn9UUJD6bLNP7C3szBn7ZRgLvfzra8pFgGF66brfKE3,50000000000.0
G7e6E6chPezz3cDAbJTtYfY3ZmdGDm3DBJLZPpySqtMy,50000000000.0
D21ppG3ESYjfgnhN5wcGSAZFkm5Ty2qiPBZJWB7NPTmZ,50000000000.0
Bojana5D9M9pn4mXka1goTy7LffdRPykjg44JDTtuRrW,50000000000.0
FzfcHPWPdKHVxCMWdAPQyNBt5Eh5wLUVkqfRhi4yW9ny,49989100001.0
D1w2VCNjmbqP55wgZF55ujtZ654y8wkurrwkPuAVnwYv,49977112530.0
DayjUgHfmB8Y1WVgBG74Vxh21VXy3RafSK36SoYBHZ4W,49977000000.0
DWCsHMJ8yk9wcUnDH2qpxa2EP2wKnncdhcrKXBLy5HN6,49970000000.0
FZ7UivQ5bRZNzs9weXUtAphjFycjBpLEnh7cqSNcQTr1,49956089233.0
6QBzwbabpgsr27pA9U62CrAcQnkbYti5vZNTXdo7hUR4,49950457499.0
9vKHsxRAbaqkgaEzpcfsFxcAKg92wvCRrxUwu9zzVk7M,49950000000.0
636bxKqDSutxxKUqWvipQp4sPUBta8P5kc6cDkwnBtER,49950000000.0
396qW8jV3uYYbNdUsMonytMSbaCKzAZFEMbpfN9qsrx8,49950000000.0
CZtjfKJJmcGiKWDEvQ4CNgKYSTNpzzUyzFVj5Dwv2WJt,49920176926.0
3B9hF6C8k4tfG2ZLUSZxpySRZmWMpXmukkYNvanLUeJN,49915600000.0
CLd8w4iqVx3G2jGv9yTyfeiN4kGMSE4vqHcvZzLUFuRb,49900000000.0
DABo2t7j9jCzBgcpH1QoihzN7ofZaFyfDtfDEtAfiVQi,49885914908.0
5bJVuF6ixT2jDxQp5fMj398h1oCGBeDrDiK1p77h8QeY,49876984171.0
6BCjVHLkie6oiwQtDxeKEF1g55D2M28miGZoozZH6dgt,49869530000.0
AAqP2AUm79defjyzz63CAU3D1i6P57tRLgYycmc2zURV,49868529755.0
5nFza6amuXkmRhwbPdZyfvnvMnFpejtRpRn2xUYxFvLz,49866122000.0
3hnWR8r8fzpPAjJzRBu51CRBNtDcgTaTe7XW2x4hS61P,49865384957.0
3UdjktyT2ttSmuZhKABTvBSCmdvo6JzY9M6FbFn22ozy,49862022484.0
9DGq5De8L9RfvJDcg7bxFBNoGdD1bqj65uKye176AFXu,49850448650.0
HsHfFVGzNLuQWPTuhCTY2XJ35x5b8NW7mjLyNLMfwXeS,49847504071.0
DKFXPToNydKVhMBXWemccmwPx6iHCA35vTtg6ukaMWZV,49839052784.0
85CGhAwUzpjyeLXUxXod8ftfpefN1N5LGM1BPCJCZorv,49833757273.0
FxBKPWPqMXLga2zVMKsHhvkGCwLnsKd9moaLzQbx1mq4,49828786232.0
3vKkM2aJtDM7mn3DgPZ7HN6w1qRk1xeQgnPNRRQnZdu6,49809652720.0
B8Gf3dy2F2oqwTo426e6moFXb3cgBJCcFFz4kmQ4CEqk,49806158035.0
2ZegdX7xLqF7hGcXfguEno6CAajnSjuUzkCsKLVjxv5c,49805689990.0
CodmqGwAtn5NhqVdFXxGxXsu69DnJd46fRpPDAb6794V,49804350000.0
Dg9UMWzeGigQ7Y2Cgcf2FTghxHHattpCAqCkGL7MrmBT,49800000000.0
2L6CwEHWzbpt9uiWZEViXRfjgEJux1mV1aDHxCLvCDZC,49790000000.0
BWrS7cM16PGBRR2yb52AXazGaM5ybChFHQRXyiwyMJ4Q,49789918900.0
49YcNmMNXfqYTBxt6ZpBqVc3xQmEh3PnoZFtDroFSrsJ,49780000000.0
8kYJrzhQTwXAcdYqAWdfLnXQMvAgtyfp63CutsuW8oNx,49769600000.0
7ggdJKTopcQ1uCmxbLdeA9gBxKJo4RdR5ZfdDHxSwYxD,49768960000.0
EEq5prp3gE9MmN6gPonkBsYGuAr9KSeo9ptcd9haahFS,49767500000.0
4wk9dDZd4wXYjRUA4HQQPNuVKDQrGutG8qeWrEf9VX7S,49763062739.0
EwKKhS5wFFtbwSHSXZPmL59Y1A3UpPRfYJ8GyfBZxBDZ,49760000000.0
E7mEuTihtjB9dZ8EavLW8cUC8MB9mNMPwbdHegWHXTNj,49756671213.0
DsvYjAsxVWkNjAZAWHXWbVtoxJ71ie6PF2WHBsN4D19y,49753680000.0
CEUtpfhTxKXUzTHiArG8h2QYYpu7rdAWjXBxSXD3Fy8H,49744290000.0
2Zt5KPyi9aqE7iBks1zw89SvcrrtF2kzVGPLsToRsSZ2,49740743440.0
53kWuQCSsywWCPstZHTMtVDh8xHtRXsoVuLFFpFYCAdH,49739825221.0
7ZZDFvNHomLDPtX8dYFUH6W7MbSPLV9AC627W1rbRayg,49736526686.0
5PvVw6GdJjVizXYCKk8m4aYh9Ss79arjr3HKr1JTHqWn,49734767000.0
ADhszXMAjBi6Fv3KLXpvV5bKbXDQ86yEi85wt9sSw4Sq,49730302730.0
8KWgqZnsWDQDz3v48DDTg6C5oAc3kxA7QhVwGUhUG8gZ,49716000000.0
71fMHxFPbWBuSRoATopNEqogsJiqJEre1xqGSqvL9t7b,49715301147.0
4ZkWGKW7rf8TQLFYa1GKAF4AmPn8D1q3fGcWSMAtHnAA,49712205050.0
31SkTZMPpDC5aCDX3LyzgtW3tD1n23MmSfmVP9oivyQu,49710500000.0
GhMqbyNZiMEoFR9qkC9Kbcw2hMytXyY38RMPU7UjHdfT,49700000000.0
6vPT38yhnTa7FNz3tnPvXy41GKbVLMYP9X4BxGbAqrUS,49700000000.0
4qikZ7SXistGtRo6dJGqzBdZAEHkNf5b85Ywipo4VSEu,49697789754.0
3LeXDqcpYVtqjjKMgwxnRD1BieHgf6dvj9Zjxu9qaATz,49694767000.0
577hHHp6wqGLs61m3DwNjC7pxJrMaTAanxxAezX7BgRd,49692998221.0
8ihULC79HHs8nHQ1G4sJghZdGkhsA19zNh9D2jaSsnc2,49689760000.0
CEZVPKui92uJLCgxZoxUH2RBNTpDy9ntyYosWtD85t1o,49685000000.0
AXHp5BCGhG5XFtBuw9mU4hdREby11sN1i9LfGFJGDMtL,49667512600.0
BAfYyxPZ8aS7YWC5MvMT2Y8fAkMUYDUrNup9QAXjvCca,49660670000.0
AQuui9s7uiWGHPe6AH3c58kxhWkvwDZDq498Ge2vec7Q,49649800000.0
AnVTwPHwvz4P7fxxKLersJ1YV8CjSH8ZXth8RDTS8yVz,49649300000.0
HebZcfHEbLzrVfaWfsR6wbH3rszAqxKhSfT4a4hroSM4,49648166927.0
GT2dnUXapas4zE9XkTTQx6od52RKB5XzSaTN1xmp9oEL,49640000000.0
34eQUadUWhVPH4aZhK8oLfya275hfBSZw8iwxdm2wbEU,49640000000.0
HqRqSxTXiWQ3A26Es9HHE91L4mayeCgnMCoBEi4wV43M,49632511616.0
4WAd2dmRgzwFRmBfps4WLiK7VMiRYP5F3Eq5Uwdp8jKH,49629877201.0
EzVsRUkMgjVrfP836zmmX6CCwXLbcbQbRNYFQ6cc9Fwp,49629820000.0
6hFzVQKyKQWguvMZU6rcy4becj2e3Q4BGTTNuk4HE9wf,49620000000.0
Exgx1ippmWs45QZhc2snxD5DZsEfuryQBAupVL36tuJU,49609630671.0
FNJjNRQz9C83A6tTUPX6ZdyhQ4r8zwGQdzWbCEHP7aXR,49608502006.0
8nGXqwAciastR9zdJL6ZGNbj9bfhHsrNq1JeknEcC9Ku,49600000000.0
58fxJijuEhvAHKaFUhWwhG8DFkEbJq3VkmnpyiFyE4L9,49600000000.0
2HvqcxHLyFfXQXEH5eMCfUPUmosH2sX5gFUaxXL7SVYj,49596392600.0
5nvZuNpRszXN95ammTAsSaiJFipKDeMXSsLAzVUr7SER,49590000000.0
3nLtY1zyhZ5xju6sZ9fRwPWundRxxxAuYRg4EuHa7Eaa,49590000000.0
8zoWvT9kiVwQ8U9RibQmo7r8peADXt6TW6zySkDLXreM,49582689133.0
DQ3dmkVpiFewgz19TvcGCeZMNhuNvc1BJNPgdSmVVRtf,49580000000.0
E7EprgMR83TzNTg7JMZ8gVj2NL6tXdo2XuABkjZsUfWG,49573071640.0
8C8pTYiH8k13YCmFurjuzCCxNMNDNa8oTPnYv4zAFGfa,49564182957.0
9MQcfpKBqYACXnrjrpmRRjsehd5uAwyLFMFN9Eirfz7V,49548034151.0
7DF6KwbjVVCduM7if1MHBsmz8eKkfgKFCQqUGM4fb2hp,49540022222.0
7csGSEALMkJF6ZdanyMcdWHZHfMQXDTkkUCZGu2qkD2W,49533335072.0
Cxh8hZQQ6CU1xTqSjjhnveidzdrRoRtGMz8nNtmtXbgz,49532925700.0
2VcsgbxMbLr5qYoEMzYwg9uoZmRhzB3e6WdBJ2ExNcwA,49529920000.0
3X78EEou2uz7qeNUZ47Qcf8YBH8NVRxrksPCJmgGFqu2,49517725380.0
4QqNuULq9opJqXnFpwdoVBBP6PCTihDer54yw89WhvNN,49512509644.0
BU5XnynfZ1wZi7keCzxLmLQwGnk89vTZyqycth5sQfTn,49511393394.0
6eZfSj5kutSG1sQtuvpSDUQKt1do9Xo72sp5UXheKYV2,49511055675.0
dEye3WZTQ4TtYbxkfvZxxRcqQuG9fdaz59eqCRbzCS4,49500000000.0
EfUqswpB6PP1mUk1VSKHsswScNR6Lrw7QYGz2J6K9aAC,49487700000.0
3Su5D7JA7aWxEj3iwRKDTSxh72QjjTrtdjY2XGhMyZbt,49479970000.0
2djms8cCqkweCK97SKHCJDmWn3dum11mAeYP1CKMKXRm,49477093160.0
NK3uVyJiaLUc8GWfu7cQ7oxuvHTktEDV76eUtQbg6mu,49468761320.0
9DET6Kd9p896ox6be2aV32sFx8ivCLJkwHd8cuvhMgBS,49460000000.0
6cGq1jYSiCqEyR28KhSjbPheWnWoA93x1vHKz6QbmPSs,49452410780.0
BnvMd4ZCEVXDQhtk78hMoqmS6L849ia5DJRbRhHX1cCR,49452083450.0
CtL1SGy4PY4uLJu9Xm3nxYoquUx3mtVNK6cFfNYuydfs,49451931590.0
EDtVdfJt31fbUdtxHy2uF8Tztizoc72seHs7Qoj869oF,49450000000.0
FycuqoMKkaU4HwWyhaGRSmHe9ECEjAhyaqenUFnVDQmr,49450000000.0
HU5hZZpimAuJWh8bpVeoonTrGFprX4JXpdsw6Vi3Zt2a,49450000000.0
E1NPKcBGfVh6ufP5XwpuQbMu5D72JanFmgquuHSogAj8,49444807200.0
DQKft18iaGMwnMM5v2qpxQGjcpeECmn62HcDBVjGkmCL,49435205457.0
33oauJvTdcdbvALRXprYMY1U51X9vFyxjL77p2uBU1No,49429286520.0
joWLaXyjuFbTpzfCC69utDjkDZTPTsoTdxFQCZKfKtu,49420000000.0
S7wQSFmYgifatQYjq6bz12AdVBzNyYACRom4hrJfxUy,49419879083.0
771xY9UpEXPithQrnoUpLDZNLnTq3zVX6UQeq8oKJ5Zs,49414860000.0
3UqKiEBEnT1NQv5ypzjUm2kEooYJxPqseydknguXikyR,49412000000.0
7ncBeS7a6dhYPdyxxuep6oerNFbbzqg2ViSaaEgWpRdz,49400000000.0
GP4FHGLHd9RdunSgjpbS93HZ4Ssds9jTdmmN1TaSq7Xp,49400000000.0
3VGvCkM85wnuyB7R9Mame4z6nSXZjNgxWkT8hH7UtsBK,49400000000.0
BkBxVfLFpBAPJPrMqXv5oWxVJBY95DFtt2JHZJLXqxaa,49384652376.0
AL6YYHbw1K1cy2aUWykRJ6hMVxLJerZiApTHArTD7pae,49378715314.0
E4xKs5yyi8df8kHZtJnTBpStdYEmrHhUP5z8v6YZ8vuf,49369954287.0
AzxT6gcHt4Ggimn4yFXRAWRq3iqq2tduZYa2yqYZqDCh,49369539430.0
Dks7X8PPKGsghLSHEpw9U2eTQdpLnAtacx5j7RuUbjFD,49365705000.0
CVU71kEMAigDJmKXDnsMncVhDKt2gyDW1b9tNRi4zaA4,49364120000.0
5rS2YXum6iKg4iQA7bVBQu78d9LrXZ4bpHfktFtKvFno,49356373414.0
HmkMGDXpN8o8B7snfNVF6ZjUdE7GvixcrLa6EfBBDYvE,49353510000.0
BiVWXFrWH1vQ4R2wydqXz7n8xfbpeTf7q9EiFEEjCCtu,49341178038.0
9zRL9M1GJWG5xQJ59P3ey8ZAKLRv1dW5q7S9Bx2uMSu1,49337175170.0
7w1ytRejNC62dZN3DtBQKN3rhC88jfYxxvxt2Q2gLWN4,49330000000.0
DQx5eLVZ6DNtSSFZzErFHTTxgCpRctbfNBewLhxdCvVV,49330000000.0
EeKsr8DDauK2YY5QdLm3Z4r8VnDVopavGeCMcWwxBCde,49326903049.0
5RR4kkNnboF4fqEKz37h6M5r92VhkaA9ns4oGQYRFH44,49324838026.0
C9iTo4usmmJy9d2mTCKdGmUBitxgtka14nbHokrSNTio,49317943450.0
JDanufHxZetTGuvkLGbptWityM3KTGRV6NhGz1Seqcjh,49314300000.0
3JrqmcHdYCwEPTJPJiwa6MAYEb3YaZbsBumhNaMJfbN5,49310000000.0
5pZNjCp2PM6xowXj5vtkXXWHeqkkMjXW5iShF4RB2Q6K,49300000000.0
DYKLm7zdqgGi94KtevKuarpnUDoC7G7Yssy5kGhqx9iT,49294758889.0
Ekg1fgyJpKbBxtCEDEbgp19VjM7rQbhejuuyE3XLH8X9,49291055400.0
76PXbsPpy9UyTdqhu2LeG7e2umu9PuruWn3js9edERu9,49290730664.0
AwpeEmEX1pdmynNBRp9XAHUtKWgw3ct5hWs2TrNLRtXx,49290160000.0
4KQqQWEHam4Rfd3L3UGDCkBCJTRQJ2fDXtCEop9H5Xzc,49290000000.0
G6vn1s9A6WEt7LhBWtzbCt6EViXmpWgfpSkt5PmT7yHQ,49287465000.0
Hud9GPMtXCNiiwuVDU1ybiYH63QdxuGJK4NYPKw9B13j,49257393877.0
GyZXoxyxBG9HZ7UTfJqJjrGHd4LvegNeWgkfzCd769Jt,49255460000.0
3CHQFPinXkgHE4fHGoGSeqoQxmzjUcVGzBm8b2qzPCHS,49250000000.0
A2wooGu2K6koDCjbVeN2S6RqR4UHcK5nC3MyCciHxzKZ,49211885081.0
7ipRG2boCh9gdcpzcmEY644bqwdziXrorEYdpN5Yi3nX,49211458603.0
AsJ6iN9JSg82pLTV55tFARWyydUvfxixMtbZNa6H58g2,49208479826.0
7XDd51R1j9suaEe1fLSSZAenUNa76C1HLNxyzBTCjLp9,49185000000.0
ZPK5E5wjgP9X76ixDiZXtqKHgQ6mEWdhPQQyTXbg5yS,49115671853.0
4qgRwYdJySRuUmwQbNjkYWW84WCggaoR6cjrHcEj9JAX,49114420000.0
BZzRBZ9efXDZfDhQvcsA5Ap39xjXnP13vewVuAb9y1nc,49085458431.0
CgCZDpokwAs8wHvJJzNXh9NUYpAmdjwCR8n34CCVaxLd,49082100000.0
48WCVVezte421TxUFm555meC48jAK6TK7eB5wa2aGDpS,49080200000.0
9jhnEPhsYJHQKsoo9j7nX5WAKtTcZcDChB2oXmwujojB,49062311000.0
6jtQ3b7RbdzMrgkH31hrNzmpsUZu4AMUoexcAqmUxZVb,49058776888.0
9CRzMRQUXezxx292gi3Lm2Xze4BG1JBqMoecSZbzYZJ8,49053200000.0
A4s9xJWmfV2VMEPFWMumrjMCRNtgrS6TcUxF8V63uTWh,49050400000.0
EUaeMByWacMgR6r8e6iiXJwniNMC7Jn1QPTsGLWokDiM,49040009217.0
C7CjG3mS6SXqoezEgFYZNhUsAGcS64fDrXzYKWacsqK2,49038647398.0
4MysfoKEq32uHBsrW2N4HvyfF7mjvvMW3t48McCvEgVv,49022147012.0
81YrSTwwhug9iKvx3fbtJSqtFTqVYfCYndARWvDmnoUg,49020048710.0
7XAeX3bSgweGyehRbyiF8cuNY4ZsR7XoTzrAZb1qBmKs,49013931285.0
2LKw55QdnqLNLGVwb2uDhNig1jbwQBMXsmNYFjqCTd6f,49000000000.0
6pHtCquttik84VhTcoVh22DU2XPMg8z7WjfDUEFjsucB,48994682975.0
7HmRApL51sUgbePwsaHckesV99RTC6V2jTm2rYfHvUpg,48950039800.0
5jejhs7ZexdarEf6u2gRzCuLSgQsxZqCfYfm45teHmMA,48944772434.0
CRbxiwwYN1mnMjAud2UmYZ4emoYfQWSd5jMW4WLxUWoY,48940306715.0
GrsCmyTcvywjtQNi5uNektJMcKqa9a5EXBqANkNVmzwZ,48921713061.0
HHnkULYJ8Vu5pgZxvGHLfXVCaGr1Vg9VZwDQUvP4asj3,48920508000.0
Ab13j12QDAcMm5UA6FaB6wdDPXzzsMxR7iu6rxDFYnRn,48908690000.0
8R2avs3LwSjztK5oKgkd76DdpaYYHo2UdjBBPCuuDg4o,48907700000.0
6W2JSnedEZRNoh34D3i7abrXbXPrT42zctPsR8SEf3ef,48893839838.0
