rank,address,balance,reserved,lock,display
408,113ybW6QVZmfKrBFBiZYQwvjq3ck148G1bGyB4uYnsiETQ2,477341.2588295049,477206.3806826099,477206.3806826099,
409,12UCSRxm3sCoX6tCkycf5TMgA3xY7Uyp44NjqFEHM6gRbcxL,470910.1116181584,0.0,0.0,
410,1eUJ5oWRrkxjYjYEang6x4ArxZh2VQo4FoDkPj2gZayJAih,470059.4596699339,470000.0,470000.0,
411,13MQsLR1t8K2r2Vu22K5qvRdYmZ3BfPJVd8e3yJ6S7QhMo9G,468188.0817932068,468146.9632544111,468146.9632544111,
412,12mBdEizFwAQeFLtZ5zJJWtwhdb5WFLPEQzJwuSPh5KKtoc7,467962.426682873,0.0,0.0,
413,1628vGSQJNGqbdihtZrRxD1fB7qnEiK56mWygq3mLQVVMZV8,467381.1209513578,467379.1,467379.1,
414,1JVrK16XZm9vyZjHoYVPjtZ35LvTQ4oyufMoUFTFpAUhath,464851.6670880981,0.0,0.0,
415,152PcG6D77fi7wnf4pN3qAvin8L9fiStTf3xiYXakJNJMjLy,462039.7320654124,459447.7506291818,0.0,
416,14hS1sUjM1GRdYG3GthbncPecsAwcRUKKXd4YWXYFrXC8Qqr,460888.2686652133,411231.041,411211.0,
417,12eZoZj1YXqTxVewfYdxMc9P56HyQHG5U4i9XUYM1eLnXRD7,459916.88510239,0.0,0.0,
418,1EzZBHbxURNXuzdaZQnemNGie6nKjrgNRWVRSkCiEWDXFWN,456564.2421255225,20.173,0.0,
419,132sAN1JzuZYqig3qP7RxcnqrPPYdCQqhg3q9if4bYLE7Hsj,451591.2812768469,0.0,0.0,
420,13dLFHi6jhfjtDKKiS9JR2wPduMXrfgNoHvbPCSMP2kTqHkE,446953.1527906766,446951.2783212729,446951.2783212729,
421,14TnVMc77C2KHo5HLV9AGh7Cjrf5ZuJ4Zk2jSYdfyCQyHBX,441152.2711292843,0.0,0.0,
422,14KiTu1AqxdwhwG2tmKXUjNeuEUPMmsZAhSekg6DqgimHNxG,440097.0682357463,440046.3922053568,440046.3922053568,
423,15EMx1oSKP1dEubWGkWzohYMz7fUETGCkyg8bpgDokK2iwfH,439337.9786116021,0.0,0.0,
424,1nXFJeG57UJhzFRyTwrG6HeiGA81CEC1qNNmfoXfqBMu1dS,437231.6992878612,437229.7556041548,437209.7146041548,
425,12utvijU7V9A2gWQzVPwRuRHaHmpPzPNSmcAu1h9ya6Yg1Qk,434621.0599544735,434620.0499544735,434620.0499544735,
426,14jtNyurHjGCPkvMGnFA4npijraG3qGGtVYSA4vBcZkbU6kP,434288.409,0.0,434230.0,
427,16PXCy36RGGm9XNRXYgBjQLMkCwEutjzuJDbh1qjpb5zz92k,433149.3681483289,432797.5100880208,432797.5100880208,
428,1vZVXeMAHC2PDsbpQoquDzEYdXveKBTcoPpWaZk7UyXZS5T,432672.1689523677,432321.5975335954,432321.5975335954,
429,14iKi8bVpSj5VdV5UXzR9SeuRFr17LonMNHZbtzqyZRndusA,432579.6152426726,280000.0,280000.0,
430,16DeDQiFDWwC3Dg4ma664wEt8nR1dRWJNEQpUQ846TcJLDDR,432166.6041625522,431815.8305511341,431815.8305511341,
431,15gBE89Pat9FPsjmVzkkToy85eWz2HpR36UWuD2vQhVCJ7sM,432084.0663270228,431733.008869134,431733.008869134,
432,1oeTm1vp6NA4SBzovzgFKygzimD1VRiCSwxFseXUD9oKHVs,430291.0498029735,0.0,0.0,
433,12Yji2iAEqqM7Kbthm165K4eKTJ1aUoUNJxpWWCjVsGY5aXW,429773.3124164924,0.0,0.0,
434,16L9qKJAz6WDm7xe5cZn66d7EVJk3wfCBJA5NeQPUUAyd2AQ,426781.3214898036,426434.743293739,426434.743293739,
435,12ke5r8SNc64j6wnZXZ8XRqgSfxZJkgx1dNFKTiLmp1JiGrz,426156.6435645269,0.0,0.0,
436,13GjxjP8o1vQa2cvi7JY8895ZLoY9F6Zbi8vhmoTxjJXbgKG,424274.5107661466,116.6534146501,116.6534146501,
437,1NjCSvLp9hMbij3u2bD5BDsCf9mwhbYHkm4v34nNCk7f3J9,423643.2941431537,423299.5260979811,423299.5260979811,
438,15ywBU49qBuBbzP4T9dcpJuHcH4DCQib9r8MnrgVMpzb768N,423291.2084385796,409660.5585792569,409640.5175792569,
439,16HvNqZiXZodbSsmWbVad4rprTTqSdD2owN8pGFeeCHLDP57,418485.8514683014,418434.041674474,418414.000674474,
440,12G4xRF52ps8mcGqbv14uehzbPUAPSwmpq48yLYRmZ8aznwV,418103.5388277315,76.0648654154,76.0648654154,
441,14K3vgq68t9ceN4zDKvJupWEuP3kAaLZt3KXYjgmLEMgrDWH,418051.0008162237,0.0,0.0,
442,15o3zStqx4j2KGqs73SKEbRQnzE1zR232D2NuHtkVraA3Lox,416127.4831564169,0.0,0.0,
443,1ixcH3phJosnFDvbZfuLTU8PobtwZfBntvkNxZxFmckuJmR,416097.0578346312,0.0,0.0,
444,154axDjmhmsP5YjTxfkD8YR258tGgwo9aWpJzyee77XVMJZd,414184.0277784131,0.0,0.0,
445,16Zd2FAwbZWvbuxqQoAsxUQZBMwimLbjDwaLg7DWPN6Hdzhc,409871.9292501934,409870.5310888988,409870.5310888988,
446,12Rpui6C5BzCCSLVEHVbvSRtQ9xrQ8mhsPicrnUx9LYXL897,405244.0600071865,405243.0500071865,405243.0500071865,
447,16QzZydJqbXiqzs7wW3pNdReMcWPb6ps7yj71g8VTrhHgJFt,401924.0772063214,3836.041,3816.0,
448,13Z3yzf2U7NGwERxRhqMJ5ND2oRp6gTQfJTLqvuUTFNyLJs8,400857.3042057475,394382.6361721351,394382.6361721351,
449,12Pw2kPK1TgZ8cR2YqvZkXsPYcqCZoxj1W6iD8R9JFQNe9ty,400770.8148822473,400020.041,400000.0,
450,12XNDrvH1td1VnF7cAdxqYZPEVXfSAJUTVLT4iyh91w9rzQB,400410.8643726202,400014.898479273,400014.898479273,
451,12vEFZ1q2pVMYHWzhJr9Bg3NP2mtMK8koDEbraHoY4qAcN8J,400384.5772768399,400383.5639802473,400383.5639802473,
452,15V25oBZGu7wAfV7LPP8YBwaWRgBAyfiVUtVywGHAcDAw9cD,400369.5308497251,369.3927283237,369.3927283237,
453,12PaJ5c4TcqzoZu3zh4QmEADuigHpAZhm1fDTJYZhE5WKt7P,400047.6556037884,400045.0,400045.0,
454,12uriGvtEEV217Tm7ccsXwfci2QdLkyKUzNxCUuLmininymE,400009.797953831,400000.0,400000.0,
455,12AvRCBxfZEk9oC4Uxga156uss8rFtFTb6wXJcHhVD3wphAB,400000.01,0.0,0.0,
456,1414JeiuYMyPdxec6ZGqm1biLoE5LZdZMVNfHfK25U18WpfB,399999.9465999912,0.0,0.0,
457,15nAfon9gRp9nvvRAxp8xB5zs7Rqveo3NsBkYpsKHGvQgNS6,399039.5061129766,399036.5844951702,399036.5844951702,
458,14UmAj4xFv7WPecJvr2PezJUgLgHMkctppnyHUhC1rWd7FBp,398311.1987338018,0.0,0.0,
459,1Do48WYrMJbBQCpJJT5dogZyrPTu5KSp4R811xkpeatnYgQ,395583.1455851956,113199.7822362181,113199.7822362181,
460,131LUKkCG4sHaiAn98wS8T8UZzyBQjLMmiFoXxw2vkbBggvS,393878.7624334021,0.0,0.0,
461,1PDHLovMTdXeQXPWRAEnHXcoqoDEJegCyTa1aX7G3RYn4ZH,388865.8148864378,388028.4014872552,388008.3604872552,
462,13UVJyLnbVp9RBZYFwHYxa8HBg7kUjxSv9yjwwATVqdrarwV,386986.1772240738,0.0,0.0,modlpy/trsrybt
463,12wmREXwzmDSaEiTpaVQgYMBZvdjcBBALy4aovrRM6XaNzDK,386807.01,0.0,386798.0,
464,14BJhGrrhpfep4i2gVC4ZJddSThNgR4MEDJGrPhG9qxAZkYr,383854.5042673645,383853.336352344,383853.336352344,
465,12ebDgrRppibpPdV3UDk2kMLjwBXxdbRkpn8TbHc4LHbe2RV,383212.1154566098,158940.5254958504,158939.5254958504,
466,163egH5dubAAwbYQQ6wH3jhe8J5YV3wAiEExAvu67BAXmxyx,382581.2822550811,0.0,0.0,
467,1524x8jTayBCaKeQpB7jGwZT9ed5jhFjggxc2wABrq2osDKF,381990.7490719962,381987.6390719962,381987.6390719962,
468,146Jsq7QJkndQmasFcAePHseoDy3pkZ2jEbV1XrQjthTZXM8,381572.9314619397,0.0,0.0,
469,16a1212zsHUJqb2xBTBhvLQWFaKdWRDYuYUNtPL8kwBT5aFS,381507.8615373735,379463.0613773029,379463.0613773029,
470,13a66z54dtBUnoduCNZiGWzvJGDq4fRiusHa8cXQAqJJsLW5,381274.605966357,0.0,0.0,
471,12Lk6mRFb43dH9Qdi5zd6d8bn4zXy9QGNXL8P83tVcsV1ZLm,379975.454050446,374606.8763753668,374586.8353753668,
472,15GZcU9MrxPFaMWXxGYtXKb7YQuorsipBaySHdvSwwoaBG56,375980.4983152955,0.0,0.0,
473,12AE2WA5EJDsSEKn9d3sJ3p4XJotYZzs4B8AYo6RiF1tzqGg,373349.5188313257,365404.7488705851,365399.7488705851,
474,12AwhH9Qzr7236Bj37UmFrffBZLxCZMBzqwcQcqs6CwkHeNN,372927.7536748653,0.0,0.0,
475,16BFn4ZuSdysuXZ1dwRaj8ebNJfFjMapDbc51x3VydCdsraq,372638.4902810586,0.0,0.0,
476,166LNjrz7Z1ZgdF3PqGB3rpZFaBUCZ11L6ptm2uaMS3qQEt8,371956.2976554423,371107.7823639519,371107.7823639519,
477,14r6Sw8FqZLgC6aAE2wa4rQFdhLnxhTmmNWUByqD6TcoYnAY,370538.5702155983,364488.9244833007,364488.9244833007,
478,1Wq6xJpTKsy3d41oF4nRkkUmfPfKkFhVbkT8jTrw1TJTSwo,367540.3585704251,366925.5643705318,366905.5233705318,
479,14cigR9R1qZ6N6ZxaZDvsmqN8bFki5TpiA75gUnxsgUDDEtp,366645.2434343249,0.0,0.0,
480,151w8qWhfvtnTqWND89AtpBKaU4DkB8Z4RWgUQM8p8oEshuA,364754.6179060763,0.0,0.0,
481,12UhwFsH5yKdsDTy9MiMBEP4RsixLNeTnL35bZNnFRJcP5fB,363135.0701264911,0.0,0.0,
482,13GzuCvjeTPi8EESc5HxgSqrzFgwiGEgSPt6q3HgU5UT4vZo,362750.0643235299,362748.703956357,362748.703956357,
483,14Lk1J2FpGAcDbyTEhYdSESNuXLDet6USqkucd6hkhQhA87Y,361316.2318496118,361316.1326619854,361315.9319319854,
484,1iaKX32Uqgo7FiRnWPBvXFsq1whXMSQ2TUt6DwPUknVA1ig,360786.3477694752,0.0,0.0,
485,14mKowCFDVeRXEfCQ3JAxDzodBPfeDS3LgR2KX4kHEzGjwaA,360305.4997524989,354494.8466332729,354494.8466332729,
486,13gexjtN48AaUxXhn5t1gDHhDENPENph8ipHrengxFSVb93,360196.9922465331,360191.4065015377,360191.4065015377,
487,121xpZThoWPm2HTay9CHfCYacWqkEUsrBmcgeWCfsZEu9Laq,359805.4812664655,259456.8615615779,259456.8615615779,
488,15REAxXdD7mTzo9tBe8pKn7e98qeuseaBfRdBVniAssdEFG4,357642.0363805585,352099.1454320139,352099.1454320139,
489,12vxMr9J9XqBjxqFMhTa6DYHbAvxo6sQUbVdu27P9sEd14mp,357493.0188227466,0.0,0.0,
490,16Ehh9p6DxYJZESSii1Qpfr5ccuTEau6vSjJPGofhnR8MLAb,353232.7738222964,339862.4148222964,339842.3738222964,
491,14FaNcotgYQGVAAAyPLFFRxd2BSVWHZqaKmK1fYzFzuKNbSk,350009.9961354455,0.0,0.0,
492,12NQKDWJHrFpoGrdicEQEgpKtArwBhafGokzygeDn1Df3EBV,348876.7740570395,331237.0514452332,331237.0514452332,
493,16sDGQUwtKex9o8ED25kmjvdEzPKK7n5pgVtx8mHMY4RyYA,346845.6795484583,346844.1795484583,346844.1795484583,
494,14aMmL84bAekL18HZcbtGHby8UYpYmc7SWzKPBgY2h8RjeYQ,346648.8322360169,346647.8322360169,346647.8322360169,
495,13ZLkA15LPUWhXsXf5nnhqTfU1m7y2qByMqqDBtCch73z2NW,346221.1936049507,346219.6936049507,346219.6936049507,
496,15mrXLTHH1CbS1zEDU4YYooDhtgaYxkMXMqAPiMyG3uyGjPh,345670.7212141624,345669.2212141624,345669.2212141624,
497,1fFYvZb9K3pCprs7d7Soo8LytxXuPeypkTrAJT16LQf3yUy,345538.0741860855,0.0,0.0,
498,13nF6W8X7x7YZGJW52NPnMYeNugJAe1yAGkVQvpyqr5p1ZFP,344313.0680122081,344311.5680122081,344311.5680122081,
499,15VkmXM6Mhi5hZqZR9CEqFPMyYHeLhuGRFUjpCB9PDQHJ3bK,344220.2437834169,344218.7437834169,344218.7437834169,
500,15WUHTF5KZPjrpo8CR2cwEoXNZyjPcDH8T9jDC7azEQ7Tgxg,705.3316634972,0.0,0.0,
501,16a7bp7uZwp5V1K4EA3VuN9NXfXXYrtwmyban97eiCKFWS4k,725771.3382235466,0.0,0.0,
502,1K1FTXGNwLvr9d76anKpipq5QKFyCfNUSUo5vvzHf5tdGD5,341353.1566253687,341351.6566253687,341351.6566253687,
503,15rJFntZQy5R88nRU1D6mDFjqoMHZktxKDfXiCkfJrTs7m6T,339282.019083077,320000.0764079839,320000.0764079839,
504,14t4tmku7gLdXa83V4PUgfRYyj6myyNdnAfLBhZp1RVBcmV5,339237.1413243128,0.0,0.0,
505,14QygBMBQJtpeWNmqS8kBJLBK9uPPxbScLMNHZHpVnLpAd1s,338764.2131122134,338676.2883347946,338656.2473347946,
506,16WWXgwqucFJWzvFhFxwK8RWSo1RukU2tHUec2FKPNRAyyY5,337600.2926376841,0.0,0.0,
507,15CuaZT3yGphxYcwcdaPm6c7E3ncoWyk4qih1joNUU4VQHxB,336986.952053064,0.0,0.0,
508,13zwWa8RExL1TBbY86PjRuTsokgu9gycxpLk4JTD8QmbofTK,334838.1678558552,330177.0,330177.0,
509,15GdDjykB5ZfxpfSfUzhbsUYG5jEuohL5W78DeRmQcGN1NDE,333225.8364556301,304556.0,304556.0,
510,15FnqkYXtc8A3rzuNi8GmAXK9TpbWykLyDY1k5Ejnyggfgso,331956.3038071368,0.0,0.0,
511,14Cgj8shJk9bSJrx3zuJBL9wvCSpXR83nkTmnqgFVksjpZBL,330674.88842266,0.0,0.0,
512,16MJWS1KyJYCuzrCnZf78D9QWtstypLoGqRR5XLEAgRVYkNL,330616.7242245573,330614.3949541891,330614.3949541891,
513,1k7M5McVgrjcnWvi7A5hrG8joajVYRmzbD5D1Xf41dVDnAb,330000.0,0.0,0.0,
514,14ubw9Kp5uZUR1WvVVhs8ESnDo9766fyvMu2SFdA8wmyMkdp,325198.7229382095,0.0,0.0,
515,13Rgu4cr5rfHZ9nqoCsDAPAcRUbugXMnSLesBgAGxLaDoBdr,323335.4294074504,313538.5396423934,313518.4986423934,
516,1fN87Fgj5BUhezFgbLiGbXTMrBVggnmYBX9anzMBky8KaJ5,321853.838958212,0.0,17527.4616903176,
517,14io2VqtJfGW6bVv4Pr8vPQWqb1Sk7QpbkRYiwkyThGtnVw8,321361.907089908,0.0,0.0,
518,121WR5b63myu7QQm1y87wFPFoJ5j8r8QxoLbCNp1mML5nvq5,320804.6018255562,0.0,0.0,
519,162Ujwe3cQ2fnGGn4bRYx9ACUr9n695mF8KLeoszWL3VzDpk,320558.7883219576,320547.9780461399,320547.9780461399,
520,1WeFviVLkPctvk8CR37aV6dbLfecuPdyATvVAuuNvLhNGnq,319839.90029,0.0,0.0,
521,16B2ibGgTkM5jNs4riHmtNZkH4JJVnzE4Y7hkKqmXE8rBFdH,317907.080010881,229147.3189654553,229147.3189654553,
522,194mCwEhs56woNKowuMLEKCYvnA1npyp3oiHLKpST1dzxiE,316323.1408580422,0.0,0.0,
523,14fmpvz6yFHANfokizDCxHK2RAPgKPmeEZw2j9x86h49XdLx,316015.8486498278,0.0,0.0,
524,12ewcjfAKAjZWDKtVE6jhxCBjGf8hjeNh1FsvjJE4VK3AUEL,315582.9500798785,313759.1317707175,313739.0907707175,
525,15XNPXRzvTgJ3MkBnmESdgW6GmbPU1Wwe9Tgy7ykUBHk8CwC,313775.8022895367,0.0,0.0,
526,15rJiAxEMWo7VMvoQDNp2ep6EsfBRXRVfQgjJR8MDfhZJQfQ,313694.667112047,0.0,0.0,
527,13wpuSPk4v5A4kAm54HkFg8F6Wnd2Skv6hq5Z4aiCC8x1Zxu,312306.2829598211,0.0,0.0,
528,1oQSNettdozgVarYNCvsZDX9LHGXbN1VGGaL9qhtbyKemBo,311741.3162986488,300000.6986775847,300000.6986775847,
529,14HExHmbsdmSYbEmjEESD9T5rSDHCmrV4LgaYKzHwhjTk2zG,310034.2686615071,0.0,0.0,
530,15xcEmLM2pTqU9DWxVhVgDpe3PiWbBKdf9AB9NHFQXNzXRQL,310017.3556868937,309810.0,0.0,
531,12mgYcLNSDjW1Kyhg9LXYndp2Mg4P7D3robZpKnqYPFHENr6,309399.7209880919,295178.9619880974,295178.9619880974,
532,154R652xxNThMKofs5SUQgd1yTJtKsdL72WahLFMCszem9ZA,303314.3338549169,0.0,0.0,
533,1JCU9za8ZwT51LkDHoVXhLRRvBuCeqTTrdkfZsEW6CVyC2L,302898.36,0.0,0.0,
534,12ZEQAz7TK1vKwm4fESoNAxh7XnaqC2LacsMQw1B4YcT8u23,302566.1307697254,302564.5800467465,0.0,
535,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,302533.5688841561,301460.4633,301460.4633,
536,13vGQL3iXufypDVDTUvkRrsTL59Y3Whx9kV3VXNDniRohBvP,301831.5239517979,0.0,0.0,
537,163NsejHvHxdtnUcoX8DamdwSZ94tY6x78CrEibabYLVzs5Z,301742.2322794701,300000.0,300000.0,
538,14kqu9onCvYvNSMd3FRWjhp7uRJnBr4P58vZFXu9XLrg7Nmm,301420.9046094631,301269.3485834017,301269.3485834017,
539,1ayYF5ZUK8D28DtDMEf88HWSdzU9de2vddVSczjuPLJdejt,301379.5904446578,301369.7944245135,301369.7944245135,
540,16bR6yUkAHuMVRBaiQ1XAXb76my75n3oNSGoHanwyrMuqm9W,300910.8523514363,150000.0,150000.0,
541,13MtmQAt8TBX75LDo7fnjpY3HF6hLPZAPQHKhbKb2ffbawTz,300583.9942900187,0.0,0.0,
542,13SjioNakvgF24TAefxU7RqPP5BhRFjYKVcG3ccUZgMYJd1B,300313.10610527,0.0,0.0,
543,15LG857aC4XedoNrqRyvxDu9KpEbNGrUN5EetRfqNB6URLA5,300143.7723018683,300000.6997245098,300000.6997245098,
544,13treo7CPLMFPUZNhzo7rnR6ApxEmbJDrHoUEE7pCUddmWN1,300022.8028967185,300020.9031285922,300000.8621285922,
545,12RKqyqHF6PhigVGsE5soFfqHPvgc2aS5cKk1tieqVdu5tNb,300009.7180337719,300000.0,300000.0,
546,163JDYqekwTGkWPZ4cBFqM5fkWftjm8sdBbkk7Tf8xmQbbhe,300003.7935071324,300000.0,300000.0,
547,147zE7majywnZUHFib4e3nPaCBGHeAZpWkDQ4CEinTW2ov6v,300000.7868513205,299999.7768513205,299999.7768513205,
548,13Nea2Q6BbL6pVbYbK67ksTfxF2juPhchDbePpDdhNMjeTPQ,300000.0000000001,0.0,0.0,
549,15bNUnLBUegp247XikUqsMLtvYqFehLXyNtrPqUuj25iXMCn,299999.85,0.0,0.0,
550,13PbvzFwQjkG8P8SQz5yb2vy9cFxemB7LkaiFaRoG97VeeaJ,299914.1170237493,298478.3620542411,298478.1613242411,
551,15cw3iM7ihVvKtxT4wpmSoCaVK6H14KiaBGpBQDDtafJEyhx,299746.6840229653,0.0,0.0,
552,14aVmMxHqpBnLEgAiGy9ouanZY47J1ctywyEmw2LjWUdAK8,298801.984598046,298800.9995637991,298800.9995637991,
553,13mD3eWpAoG29twJpaLfCzsMbHUn5TVeazLdBrwLVDpfeEXS,298305.2282598098,224196.8,224196.8,
554,13UVJyLnbVp9x5XDyJv8g8r3UddNwBrdaH7AADCmw9XQWvYW,297639.1963494638,0.0,0.0,modlpy/xcmch
555,14jsTrXaHSfpNFG9bJDmZXDmDaQLzxHALZKyc9Yvg9LonjAV,294874.5795561531,0.0,0.0,
556,15fcBNx828jGxJNjNTfg11vAZuDJZ3h639DumBHh32y5CVkL,293558.1304028215,293517.5581903635,293517.5581903635,
557,12HXccoi8cSH2u7bh2QuBxabLhRsT9MXReap2YGAvDnYPhCb,292123.0748890542,268359.1995300145,268359.1995300145,
558,169HLL5FwyoazAXyc8g7M6VRFCbpiLKTW6yQBVHBjRBUcFra,289860.3132789337,0.0,0.0,
559,162jAWKDtcXsSqMRcMACRLBn4UAzWfqDudzRWWtifnA4vtSH,289460.9733945202,289350.0,289350.0,
560,13ns3Esc7LAMEDkioayiHLXQWDJ6GuWRRTkDA7pj1DGySLVv,286904.7192582988,284171.1707974107,284171.1707974107,
561,12Bku5jjJU6c1vnz2gNzScRhbnfxznPuztqhKPpdymcxxZSB,286590.5994137748,280551.0993211059,280551.0993211059,
562,13nTKRGk2vnUMxWfyz1DHoWNEWK6XoEtRUTTUq1jWBa24oFW,285946.5548,0.0,0.0,
563,14gnFLBCge3GsgZuWjCUhUABf1MxUupptLc34nhhJjMbWKN5,281555.4600000604,0.0,0.0,
564,133MSFkPxEsX4QMumXiJk8Xk9JH3UxYJ2JeCR1JDc725Ga1T,281546.5889541623,0.0,0.0,
565,13YFPwAHQw8c4U5y2XBs9GfXPc3pjkMQ8AxEgqaame7VnUYP,280837.9743004718,280813.863574546,280813.863574546,
566,13DGWXbdwwX8s67yJuUpJE6z9oaawLCsGhPHJ1NUaBNfnsZR,280080.7597632344,0.0,0.0,
567,151ghyaZM4787wEheFqwYxHyTMDUc8sqXqBb5SpzQSt546Ho,277820.24387394,0.0,0.0,
568,16UzXLatGHuJ5FVZuhuX2HCg2mvY7HnoCGYTNWhJ23oBw5r6,277485.6837382606,205474.8924169423,205474.6916869423,
569,14Pgo7aagqagFqMxrFNtF7bgqdL7kGvedvC6W2RKSCLLF68R,275895.7947259098,274795.9332725814,274795.9332725814,
570,1BoSE2pFXqXNtPUfoNYYnGUgio4r1a2c8x4RmoWjsNzeFL7,275605.380133041,255504.3747023158,255484.3337023158,
571,14Pri8KdTw1kUGuFhEm1U8BEpH2b7qYcD4L1Xjdx4ZeroP8G,275267.6799759604,0.0,0.0,
572,144CGH3QZaF3g2hkZkMqpRfeAs62MXy3ycuvVSZiCyTCfBXU,274632.3919460154,271983.5704032609,271963.4964032609,
573,15grxhmqKQf8Gk8614EHJ6YihshWACSrzygcQ1D2T2cUsLTE,273127.6946933664,0.0,0.0,
574,12v1Et9jL4uTcrZn5auTjgeQKTf4go33eMiihnP11WZMKjJU,272923.5758570288,0.0,0.0,
575,13U1VEkrhYQNAkNiCUVCxDehPWmRXkXGfT763hztdrrkXUn9,271756.848,0.0,0.0,
576,13LNT7fAGZqEQfH4YTpN7SGZaujB3eW98LmqUXPmBqLpptfk,271553.1769604596,271552.5226118284,271532.4816118284,
577,1xXNRbEzCVThLTdBaByoXSpDtiK19ndU4eSkLoehmuJgsmH,269528.1539725171,230346.0,230346.0,
578,15J3mCG9Z5BkUddPeHY5Gbym6YmNtGLX5PtM4otgRic96qBm,269481.385794,0.0,0.0,
579,14GE82stiNHYh8qBJgTBCtcXSACxfM8njwxPNtxcf7sHiURb,265722.5801195362,0.0,0.0,
580,13C1aexwoUbDecExHtfes81fxb3q3HrKi9p71ukTZ8P5Deco,265115.9268516661,0.0,0.0,
581,1493KG9rdFpvVsr6R4hBMxcfvLab6CKbFHcXgaiVSCxMMt2Y,264608.0121066131,263667.0,263667.0,
582,15aRF9UyCeRT5g1ku4f6rodi48CAaSnALidJSrCjfgBdCfFm,264135.5886360786,250433.2534347637,250433.2534347637,
583,195hYuB1A51exS5U1fqEVTd8z9cC5utX4py4f7iKxqT4mNe,263651.8529429739,263461.0503872447,263441.0093872447,
584,13DQUqCSn52278m5Dh1wdQ679RwryN4WYMLyssoYjiHLHETv,262800.1979338804,0.0,0.0,
585,16JxUVCB7MzCuDHzhfVTMvyMcYQPXVexQhEYTzcPKfbGikfY,261182.4774441738,0.0,0.0,
586,146sDGzFD5q3rzUcXkjFvd1mNVMqRkB348rjqMbbckKfetXT,260489.4739232674,260484.4773021788,0.0,
587,15VXCJD3XSdn4npvCgVzk292awn16FF2ktYAH7WWXcyak4Ap,260479.381261081,260011.0,260010.0,
588,1283Ju6rcnLJN7oZewkKkbyZ7oCpdMZ6sUGkysbgCztfVma9,260349.5987804241,260348.5592523105,260348.5592523105,
589,15ERGnuAsE5FqK88FL3AkdxjrPcdrCEFGr74ovyBio8zfWt4,258383.7582380829,246393.0,246393.0,
590,1n4khJ7XCaJCTkD2isZUDsp8MjNEPLsM7YeAANCmfKD71Vy,256904.1387295984,256903.0183261855,256903.0183261855,
591,145iDNqUupfieD2hMJEZ42GDcjVaLF3jhMhLqqikTStwZWo5,255008.2694183273,255000.0,255000.0,
592,1vUnssceJpFJFQ1iwRrSVoJj89PMEdVn5wvsFkyupj7qVDx,254695.1456800942,254694.1356800942,254694.1356800942,
593,13Xptv6kCXfPAk29pVXwJdTWjBz3fwRvQ5wDmGTBLVSzbw6k,253672.6755652068,0.0,0.0,
594,13ikUwDC6nAnpqcZzGSy7j6PwRawGaX225jNhdXDsdujdsGn,252577.5325397287,252503.464705117,252503.464705117,
595,12FvK1V4uo5rDm93VBj6bBFqcb45xYCaVAdhQ69991vQ8FXY,251731.5139755913,251632.8783852042,251632.6776552042,
596,12CumZYWutqmRtJJVHi5Dr1JMeg2BEK7SGqReBfT6MKFxuqb,250611.4723433837,0.0,0.0,
597,12auJhGLHEnS2VQU7G6rdzypSAF3ryo3JqyF6ZoWm2rgAzcq,250009.9911,250000.0,0.0,
598,12dMVcpzPn2Gw3s9eFyar1sNAFotkAyoi2L7Kkd9wMpJ5Y2o,249788.4159335159,0.0,0.0,
599,16dJVdJyAczbFcqBb8YBEXWwnq2Lbg8USZVCezxwkEvU2MXo,244960.7324186894,244955.1673979317,244955.1673979317,
600,12H5moHMHQkFyudELRZx9ZLFCELgt3ab5fbirbVVnC9AYbZe,244685.7371280802,244665.9815208357,244665.7807908357,
601,144gSXeSBDBVRBiLXPF84XjRzAR8d8PU1MWQmJ3HcZixzf8H,244640.0197522696,0.0,0.0,
602,14QdCPj3od8uEhoqUsGDkchzKUXHFTpQsJ7bvyVMRLgZp3cs,244578.6847630971,0.0,0.0,
603,13oTWdW5yhVdPbeYN53BZyy2ZFBkVynZgU6NJzdP5C1vnMXv,243255.2018069066,243187.3523079807,243187.3523079807,
604,1uaswWGtA5jfptgg89f24bKMPwDnZwbw36ZM2d6vVhDESTN,243241.1420825822,243173.8483626705,243173.8483626705,
605,13mQeQyntmMacjpUG9YiVbDsMoRR8Wje1zFoDHytdi9YnF3i,241820.2800621098,241442.659485615,241422.618485615,
606,16kk27wic3YF88Q8WV3LdYnwQdHon16R1g6SdHcY4Y3zwVpZ,241516.9548468199,0.0,0.0,
607,13dhTYthYAnnBP8XuwJVPrb4DaGFz7rDWA71BRxFsvBeygjL,241432.5829009572,0.0,0.0,
608,14wFSvNvUSBxv9g3wFgwYAeN27PqUp6ec3Mtq6x8iovDbYYc,240175.6701082319,240116.6965994566,240116.6965994566,
609,14tAsrYhWWTqUeYweDRZJqdMc64gTHuRkaJ2kDQMGgxjKF9G,240020.3581756473,221135.4354004337,231791.8094279698,
610,15m3vYcYu5eLxtUr1jGfmDhgKx5KxHYvSQrWcbMfnxZfV2H3,239906.9345086919,0.0,0.0,
611,13KxnhTCYmBb5joHfQCAgD5zjHncbvELPMGjF5dbt8Edb36F,239468.9441892221,0.0,0.0,
612,13HBxPmeDGsMubvKuKUaFk54pKRrGy5u1YCBnJmkyidbDcUo,238386.30963745,0.0,0.0,
