token,address,balance,rank,share
BAL,0xb8ba36e591facee901ffd3d5d82df491551ad7ef,32914.82093571,135,0.0010940769780178926
BAL,0x54a966d47a09cffda7d2a8909d16c287911b4e94,32908.10666666667,136,0.0010938537980954232
BAL,0xfac58bcb27dabe2077aa807fc47b91f6646d4b90,31610.31188943723,137,0.0010507155598309056
BAL,0x1c8bcb6348c84122e67a50e513a1e183c0e6929a,31457.658095777035,138,0.0010456414018527435
BAL,0x0a3c21cf1c387f29e8c4eec2d68a676b8ed85fb4,31246.2349742198,139,0.0010386137722518333
BAL,0xbda6ba3ad624582495c55451a1840e563fc16389,28912.136331797825,140,0.0009610291609278157
BAL,0xe337c67ee9077e31aab205b25e8593b0e1c00cc4,28378.05215601623,141,0.000943276392283331
BAL,0x1842ba7b9478317781b1baa6eb8b627d6333554f,28149.14785000004,142,0.0009356676943089249
BAL,0x073f564419b625a45d8aea3bb0de4d5647113ad7,27719.010809706524,143,0.0009213700915938111
BAL,0x8504d7aea266bcd89d1cabed0203f5e2f27cf6ee,27181.820000000007,144,0.0009035140595391128
BAL,0xdae55db5ec43bfd9a53ba800f4a07848d6995f60,26567.26132184689,145,0.0008830863469678754
BAL,0xb13116f6f225e9d58ef6cc1b87a492eeeceb15c8,26482.34,146,0.0008802635923383726
BAL,0xb671e841a8e6db528358ed385983892552ef422f,26218.11104667273,147,0.0008714807156116305
BAL,0x7ba7f4773fa7890bad57879f0a1faa0edffb3520,25270.990124201293,148,0.0008399987519485426
BAL,0x446b86a33e2a438f569b15855189e3da28d027ba,25014.64999999999,149,0.0008314780971049788
BAL,0xc9b87f35e80a59e6bf02391f7fd4d4f13bc3a007,24980.25,150,0.0008303346533014315
BAL,0x008891ea3096fc50adccb736e39684e70c7a2c92,24764.74918428,151,0.0008231714825922896
BAL,0x35ba4b0be78a747c15e0872a1317553e32013365,24064.869,152,0.0007999077134079669
BAL,0xda5dec8c365b2ffcca9a9a2e968c132f8a27b494,23427.17194908649,153,0.0007787108895298386
BAL,0x7eff7db6751e3ce01dd2e5f6c46081552dbb3a5d,23262.92,154,0.0007732512129774096
BAL,0x20283cce209b29d19329e8ada47215a52188afdc,23070.562261981875,155,0.0007668573099657454
BAL,0xd4993fbb2ef3ff6047b576b7f2ba77f3000f8bfe,23015.84464092,156,0.0007650385156416737
BAL,0xfd9b071168bc27dbe16406ec3aba050ce8eb22fa,23005.086273716348,157,0.0007646809113301822
BAL,0xff3176d76486e9cae7dfa081ef5a1b4f22c3ddef,22933.94299999962,158,0.0007623161341355462
BAL,0xbb13b42c5b1c0771c08a358e2c87c47013cd6ebf,22436.55241392375,159,0.0007457830474032395
BAL,0xfe73b5a595405bac396c329c674571a7a3db528c,22326.17225085816,160,0.0007421140499180093
BAL,0xbd0b24f487f2e8c00dac374f4b4f47982c3f65aa,22294.68761783,161,0.000741067511878968
BAL,0x017e3cf83aed2f11b9b01856ca89af9dcf288b5d,21830.40526342805,162,0.000725634931029044
BAL,0x8ad2512819a7eae1dd398973effae48dafbe8255,21788.10806520795,163,0.0007242289871565964
BAL,0x8e89d41c563e6c3d9901ad75b75e2d8e140def04,20335.960927859294,164,0.0006759601311670422
BAL,0x7357f49af410244d30092d2c3ed1aafac8abdf88,20101.499999999534,165,0.0006681667330526452
BAL,0x74f9f990460a4d309620e335843c7dc6d1165690,20000.49000000209,166,0.0006648091964656271
BAL,0x57ef012861c4937a76b5d6061be800199a2b9100,20000.000000000073,167,0.0006647929090392887
BAL,0x1c9f4edd3d33978f49d64c5dcbebe5f146f8ff61,20000.0,168,0.0006647929090392862
BAL,0x504ce9e51e508c85a161058c12e970a903d482fc,19960.77006098,169,0.0006634889197751593
BAL,0x3c02290922a3618a4646e3bbca65853ea45fe7c6,19929.69589075248,170,0.0006624560253740825
BAL,0xfc89c020774524c9d03bd5de48fec149b10bdec3,19809.78,171,0.0006584700636814135
BAL,0xceb69f6342ece283b2f5c9088ff249b5d0ae66ea,19594.6125153366,172,0.0006513179727784112
BAL,0x17aaf4349d659b0879504c67aefa8b1fb610c36d,19230.81,173,0.0006392253061540898
BAL,0xd0a9f73f78c4b7dd03d045efe5dbd00e1381b51e,19134.629999999994,174,0.0006360283170545196
BAL,0x2d62221e08448840ed09bc1bc8768bfea8fc0642,18868.1733,175,0.0006271713908182194
BAL,0xfcc36129d43ea31b651472065619fecf88fecf9e,18718.301,176,0.000622189688703149
BAL,0x285b7eea81a5b66b62e7276a24c1e0f83f7409c1,18581.054540448677,177,0.0006176276650481257
BAL,0xfd5232474ad850a7b4fd27046b5f9633b07d0708,18566.853937914013,178,0.0006171556420546692
BAL,0x0ec5488e4f8f319213a14cab188e01fb8517faa8,18385.551918296143,179,0.0006111292272028461
BAL,0xba5c2f2165ddd691f99e12a23ec75cc1519930b4,18283.643756272504,180,0.0006077418360285191
BAL,0x3a3ee61f7c6e1994a2001762250a5e17b2061b6d,18152.3756817431,181,0.0006033785317719996
BAL,0x10780f38d60c2ff38137ff17d114b453cd460bf4,17449.651096954272,182,0.0005800202157232402
BAL,0xbbbbb8c4364ec2ce52c59d2ed3e56f307e529a94,17349.976614604773,183,0.0005767070712693347
BAL,0xa23f5e6974633d93b3f456d33b336628e6199947,17152.720828293466,184,0.0005701503588689985
BAL,0xe15bcb9e0ea69e6ab9fa080c4c4a5632896298c3,17080.60428300005,185,0.0005677532304722248
BAL,0xeed86b90448c371eab47b7f16e294297c27e4f51,17062.97537271973,186,0.0005671672517448025
BAL,0xdd64063f30a01ea3589d7e946970f5911cac2f9b,16973.074692773982,187,0.0005641789850175153
BAL,0xb370b2b6a9c4ce5c6860204758e889956cf80890,16667.0,188,0.0005540051707478892
BAL,0x8f4afe45b096e80bcd83ade18bcb8c977263f0eb,16629.49125,189,0.0005527583931965428
BAL,0x0c501d43206b97fa4300f1b0962742b4f938f70e,16376.072256000009,190,0.0005443348356851896
BAL,0xfbde07329ffc9ec1b70f639ad388b94532b5e063,16131.40827584929,191,0.0005362022917301133
