token,month,incentive_emission_tokens,insider_unlock_tokens,burned_tokens
FIL,2047-07,0,0.0,0.0
FIL,2047-08,0,0.0,0.0
FIL,2047-09,0,0.0,0.0
FIL,2047-10,0,0.0,0.0
FIL,2047-11,0,0.0,0.0
FIL,2047-12,0,0.0,0.0
FIL,2048-01,0,0.0,0.0
FIL,2048-02,0,0.0,0.0
FIL,2048-03,0,0.0,0.0
FIL,2048-04,0,0.0,0.0
FIL,2048-05,0,0.0,0.0
FIL,2048-06,0,0.0,0.0
FIL,2048-07,0,0.0,0.0
FIL,2048-08,0,0.0,0.0
FIL,2048-09,0,0.0,0.0
FIL,2048-10,0,0.0,0.0
FIL,2048-11,0,0.0,0.0
FIL,2048-12,0,0.0,0.0
FIL,2049-01,0,0.0,0.0
FIL,2049-02,0,0.0,0.0
FIL,2049-03,0,0.0,0.0
FIL,2049-04,0,0.0,0.0
FIL,2049-05,0,0.0,0.0
FIL,2049-06,0,0.0,0.0
FIL,2049-07,0,0.0,0.0
FIL,2049-08,0,0.0,0.0
FIL,2049-09,0,0.0,0.0
FIL,2049-10,0,0.0,0.0
FIL,2049-11,0,0.0,0.0
FIL,2049-12,0,0.0,0.0
FIL,2050-01,0,0.0,0.0
FIL,2050-02,0,0.0,0.0
FIL,2050-03,0,0.0,0.0
FIL,2050-04,0,0.0,0.0
FIL,2050-05,0,0.0,0.0
FIL,2050-06,0,0.0,0.0
FIL,2050-07,0,0.0,0.0
FIL,2050-08,0,0.0,0.0
FIL,2050-09,0,0.0,0.0
FIL,2050-10,0,0.0,0.0
FIL,2050-11,0,0.0,0.0
FIL,2050-12,0,0.0,0.0
FIL,2051-01,0,0.0,0.0
FIL,2051-02,0,0.0,0.0
FIL,2051-03,0,0.0,0.0
FIL,2051-04,0,0.0,0.0
FIL,2051-05,0,0.0,0.0
FIL,2051-06,0,0.0,0.0
FIL,2051-07,0,0.0,0.0
FIL,2051-08,0,0.0,0.0
FIL,2051-09,0,0.0,0.0
FIL,2051-10,0,0.0,0.0
FIL,2051-11,0,0.0,0.0
FIL,2051-12,0,0.0,0.0
FIL,2052-01,0,0.0,0.0
FIL,2052-02,0,0.0,0.0
FIL,2052-03,0,0.0,0.0
FIL,2052-04,0,0.0,0.0
FIL,2052-05,0,0.0,0.0
FIL,2052-06,0,0.0,0.0
FIL,2052-07,0,0.0,0.0
FIL,2052-08,0,0.0,0.0
FIL,2052-09,0,0.0,0.0
FIL,2052-10,0,0.0,0.0
FIL,2052-11,0,0.0,0.0
FIL,2052-12,0,0.0,0.0
FIL,2053-01,0,0.0,0.0
FIL,2053-02,0,0.0,0.0
FIL,2053-03,0,0.0,0.0
FIL,2053-04,0,0.0,0.0
FIL,2053-05,0,0.0,0.0
FIL,2053-06,0,0.0,0.0
FIL,2053-07,0,0.0,0.0
FIL,2053-08,0,0.0,0.0
FIL,2053-09,0,0.0,0.0
FIL,2053-10,0,0.0,0.0
FIL,2053-11,0,0.0,0.0
FIL,2053-12,0,0.0,0.0
FIL,2054-01,0,0.0,0.0
FIL,2054-02,0,0.0,0.0
FIL,2054-03,0,0.0,0.0
FIL,2054-04,0,0.0,0.0
FIL,2054-05,0,0.0,0.0
FIL,2054-06,0,0.0,0.0
FIL,2054-07,0,0.0,0.0
FIL,2054-08,0,0.0,0.0
FIL,2054-09,0,0.0,0.0
FIL,2054-10,0,0.0,0.0
FIL,2054-11,0,0.0,0.0
FIL,2054-12,0,0.0,0.0
FIL,2055-01,0,0.0,0.0
FIL,2055-02,0,0.0,0.0
FIL,2055-03,0,0.0,0.0
FIL,2055-04,0,0.0,0.0
FIL,2055-05,0,0.0,0.0
FIL,2055-06,0,0.0,0.0
FIL,2055-07,0,0.0,0.0
FIL,2055-08,0,0.0,0.0
FIL,2055-09,0,0.0,0.0
FIL,2055-10,0,0.0,0.0
FIL,2055-11,0,0.0,0.0
FIL,2055-12,0,0.0,0.0
FIL,2056-01,0,0.0,0.0
FIL,2056-02,0,0.0,0.0
FIL,2056-03,0,0.0,0.0
FIL,2056-04,0,0.0,0.0
FIL,2056-05,0,0.0,0.0
FIL,2056-06,0,0.0,0.0
FIL,2056-07,0,0.0,0.0
FIL,2056-08,0,0.0,0.0
FIL,2056-09,0,0.0,0.0
FIL,2056-10,0,0.0,0.0
ZRO,2024-07,0,0.0,0.0
ZRO,2024-08,0,0.0,0.0
ZRO,2024-09,0,0.0,0.0
ZRO,2024-10,0,0.0,0.0
ZRO,2024-11,0,0.0,0.0
ZRO,2024-12,0,0.0,0.0
ZRO,2025-01,0,0.0,0.0
ZRO,2025-02,0,0.0,0.0
ZRO,2025-03,0,0.0,0.0
ZRO,2025-04,0,0.0,0.0
ZRO,2025-05,0,0.0,0.0
ZRO,2025-06,0,0.0,0.0
ZRO,2025-07,0,23625000.0,0.0
ZRO,2025-08,0,23625000.0,0.0
ZRO,2025-09,0,23625000.0,0.0
ZRO,2025-10,0,23625000.0,0.0
ZRO,2025-11,0,23625000.0,0.0
ZRO,2025-12,0,23625000.0,0.0
ZRO,2026-01,0,23625000.0,0.0
ZRO,2026-02,0,23625000.0,0.0
ZRO,2026-03,0,23625000.0,0.0
ZRO,2026-04,0,23625000.0,0.0
ZRO,2026-05,0,23625000.0,0.0
ZRO,2026-06,0,23625000.0,0.0
ZRO,2026-07,0,23625000.0,0.0
ZRO,2026-08,0,23625000.0,0.0
ZRO,2026-09,0,23625000.0,0.0
ZRO,2026-10,0,23625000.0,0.0
ZRO,2026-11,0,23625000.0,0.0
ZRO,2026-12,0,23625000.0,0.0
ZRO,2027-01,0,23625000.0,0.0
ZRO,2027-02,0,23625000.0,0.0
ZRO,2027-03,0,23625000.0,0.0
ZRO,2027-04,0,23625000.0,0.0
ZRO,2027-05,0,23625000.0,0.0
ZRO,2027-06,0,23625000.0,0.0
MOR,2024-03,0,0,0.0
MOR,2024-04,0,0,0.0
MOR,2024-05,0,0,0.0
MOR,2024-06,0,0,0.0
MOR,2024-07,0,0,0.0
MOR,2024-08,0,0,0.0
MOR,2024-09,0,0,0.0
MOR,2024-10,0,0,0.0
MOR,2024-11,0,0,0.0
MOR,2024-12,0,0,0.0
MOR,2025-01,0,0,0.0
MOR,2025-02,0,0,0.0
MOR,2025-03,0,0,0.0
MOR,2025-04,0,0,0.0
MOR,2025-05,0,0,0.0
MOR,2025-06,0,0,0.0
MOR,2025-07,0,0,0.0
MOR,2025-08,0,0,0.0
MOR,2025-09,0,0,0.0
MOR,2025-10,0,0,0.0
MOR,2025-11,0,0,0.0
MOR,2025-12,0,0,0.0
MOR,2026-01,0,0,0.0
MOR,2026-02,0,0,0.0
MOR,2026-03,0,0,0.0
MOR,2026-04,0,0,0.0
MOR,2026-05,0,0,0.0
MOR,2026-06,0,0,0.0
MOR,2026-07,0,0,0.0
MOR,2026-08,0,0,0.0
MOR,2026-09,0,0,0.0
MOR,2026-10,0,0,0.0
MOR,2026-11,0,0,0.0
MOR,2026-12,0,0,0.0
MOR,2027-01,0,0,0.0
MOR,2027-02,0,0,0.0
MOR,2027-03,0,0,0.0
MOR,2027-04,0,0,0.0
MOR,2027-05,0,0,0.0
MOR,2027-06,0,0,0.0
MOR,2027-07,0,0,0.0
MOR,2027-08,0,0,0.0
MOR,2027-09,0,0,0.0
MOR,2027-10,0,0,0.0
MOR,2027-11,0,0,0.0
MOR,2027-12,0,0,0.0
MOR,2028-01,0,0,0.0
MOR,2028-02,0,0,0.0
MOR,2028-03,0,0,0.0
MOR,2028-04,0,0,0.0
MOR,2028-05,0,0,0.0
MOR,2028-06,0,0,0.0
MOR,2028-07,0,0,0.0
MOR,2028-08,0,0,0.0
MOR,2028-09,0,0,0.0
MOR,2028-10,0,0,0.0
MOR,2028-11,0,0,0.0
MOR,2028-12,0,0,0.0
MOR,2029-01,0,0,0.0
MOR,2029-02,0,0,0.0
MOR,2029-03,0,0,0.0
MOR,2029-04,0,0,0.0
MOR,2029-05,0,0,0.0
MOR,2029-06,0,0,0.0
MOR,2029-07,0,0,0.0
MOR,2029-08,0,0,0.0
MOR,2029-09,0,0,0.0
MOR,2029-10,0,0,0.0
MOR,2029-11,0,0,0.0
MOR,2029-12,0,0,0.0
MOR,2030-01,0,0,0.0
MOR,2030-02,0,0,0.0
MOR,2030-03,0,0,0.0
MOR,2030-04,0,0,0.0
MOR,2030-05,0,0,0.0
MOR,2030-06,0,0,0.0
MOR,2030-07,0,0,0.0
MOR,2030-08,0,0,0.0
MOR,2030-09,0,0,0.0
MOR,2030-10,0,0,0.0
MOR,2030-11,0,0,0.0
MOR,2030-12,0,0,0.0
MOR,2031-01,0,0,0.0
MOR,2031-02,0,0,0.0
MOR,2031-03,0,0,0.0
MOR,2031-04,0,0,0.0
MOR,2031-05,0,0,0.0
MOR,2031-06,0,0,0.0
MOR,2031-07,0,0,0.0
MOR,2031-08,0,0,0.0
MOR,2031-09,0,0,0.0
MOR,2031-10,0,0,0.0
MOR,2031-11,0,0,0.0
MOR,2031-12,0,0,0.0
MOR,2032-01,0,0,0.0
MOR,2032-02,0,0,0.0
MOR,2032-03,0,0,0.0
MOR,2032-04,0,0,0.0
MOR,2032-05,0,0,0.0
MOR,2032-06,0,0,0.0
MOR,2032-07,0,0,0.0
MOR,2032-08,0,0,0.0
MOR,2032-09,0,0,0.0
MOR,2032-10,0,0,0.0
MOR,2032-11,0,0,0.0
MOR,2032-12,0,0,0.0
MOR,2033-01,0,0,0.0
MOR,2033-02,0,0,0.0
MOR,2033-03,0,0,0.0
MOR,2033-04,0,0,0.0
MOR,2033-05,0,0,0.0
MOR,2033-06,0,0,0.0
MOR,2033-07,0,0,0.0
MOR,2033-08,0,0,0.0
MOR,2033-09,0,0,0.0
MOR,2033-10,0,0,0.0
MOR,2033-11,0,0,0.0
MOR,2033-12,0,0,0.0
MOR,2034-01,0,0,0.0
MOR,2034-02,0,0,0.0
MOR,2034-03,0,0,0.0
MOR,2034-04,0,0,0.0
MOR,2034-05,0,0,0.0
MOR,2034-06,0,0,0.0
MOR,2034-07,0,0,0.0
MOR,2034-08,0,0,0.0
MOR,2034-09,0,0,0.0
MOR,2034-10,0,0,0.0
MOR,2034-11,0,0,0.0
MOR,2034-12,0,0,0.0
MOR,2035-01,0,0,0.0
MOR,2035-02,0,0,0.0
MOR,2035-03,0,0,0.0
MOR,2035-04,0,0,0.0
MOR,2035-05,0,0,0.0
MOR,2035-06,0,0,0.0
MOR,2035-07,0,0,0.0
MOR,2035-08,0,0,0.0
MOR,2035-09,0,0,0.0
MOR,2035-10,0,0,0.0
MOR,2035-11,0,0,0.0
MOR,2035-12,0,0,0.0
MOR,2036-01,0,0,0.0
MOR,2036-02,0,0,0.0
MOR,2036-03,0,0,0.0
MOR,2036-04,0,0,0.0
MOR,2036-05,0,0,0.0
MOR,2036-06,0,0,0.0
MOR,2036-07,0,0,0.0
MOR,2036-08,0,0,0.0
MOR,2036-09,0,0,0.0
MOR,2036-10,0,0,0.0
MOR,2036-11,0,0,0.0
MOR,2036-12,0,0,0.0
MOR,2037-01,0,0,0.0
MOR,2037-02,0,0,0.0
MOR,2037-03,0,0,0.0
MOR,2037-04,0,0,0.0
MOR,2037-05,0,0,0.0
MOR,2037-06,0,0,0.0
MOR,2037-07,0,0,0.0
MOR,2037-08,0,0,0.0
MOR,2037-09,0,0,0.0
MOR,2037-10,0,0,0.0
MOR,2037-11,0,0,0.0
MOR,2037-12,0,0,0.0
MOR,2038-01,0,0,0.0
MOR,2038-02,0,0,0.0
MOR,2038-03,0,0,0.0
MOR,2038-04,0,0,0.0
MOR,2038-05,0,0,0.0
MOR,2038-06,0,0,0.0
MOR,2038-07,0,0,0.0
MOR,2038-08,0,0,0.0
MOR,2038-09,0,0,0.0
MOR,2038-10,0,0,0.0
MOR,2038-11,0,0,0.0
MOR,2038-12,0,0,0.0
MOR,2039-01,0,0,0.0
MOR,2039-02,0,0,0.0
MOR,2039-03,0,0,0.0
MOR,2039-04,0,0,0.0
MOR,2039-05,0,0,0.0
MOR,2039-06,0,0,0.0
MOR,2039-07,0,0,0.0
MOR,2039-08,0,0,0.0
MOR,2039-09,0,0,0.0
MOR,2039-10,0,0,0.0
MOR,2039-11,0,0,0.0
MOR,2039-12,0,0,0.0
MOR,2040-01,0,0,0.0
AXL,2022-10,9516567.87,0.0,0.0
AXL,2022-11,7104631.27,0.0,0.0
AXL,2022-12,8908628.15,1498345.96,0.0
AXL,2023-01,8996779.45,9289744.95,0.0
AXL,2023-02,8196944.52,8390737.38,0.0
AXL,2023-03,9164383.03,9289744.95,0.0
AXL,2023-04,8951168.97,8990075.76,0.0
AXL,2023-05,9340875.31,9289744.95,0.0
AXL,2023-06,9126467.68,8990075.76,0.0
AXL,2023-07,9520766.57,9289744.95,0.0
AXL,2023-08,9614975.92,9289744.95,0.0
AXL,2023-09,9391376.1,8990075.76,0.0
AXL,2023-10,9412079.11,9289744.95,0.0
AXL,2023-11,6422616.82,8990075.76,0.0
AXL,2023-12,4500616.1,9289744.95,0.0
AXL,2024-01,4520750.25,9289744.95,0.0
AXL,2024-02,4246351.13,8690406.57,0.0
AXL,2024-03,4513952.91,9289744.95,0.0
AXL,2024-04,4089892.08,8990075.76,0.0
AXL,2024-05,4243619.26,9289744.95,0.0
AXL,2024-06,4122676.65,8990075.76,0.0
AXL,2024-07,4277636.1,9289744.95,0.0
AXL,2024-08,4294746.64,9289744.95,0.0
AXL,2024-09,4172903.0,8990075.76,0.0
AXL,2024-10,4329731.63,9289744.95,0.0
AXL,2024-11,4206352.98,8990075.76,0.0
AXL,2024-12,4364438.75,8373192.28,0.0
AXL,2025-01,4381896.5,3607118.41,0.0
AXL,2025-02,3972813.26,3258042.44,0.0
AXL,2025-03,4326531.2,3607118.41,0.0
AXL,2025-04,3396429.29,3490759.75,0.0
AXL,2025-05,3521081.04,3607118.41,0.0
AXL,2025-06,3417974.06,3490759.75,0.0
AXL,2025-07,3543416.53,3607118.41,0.0
AXL,2025-08,3554637.34,3607118.41,0.0
AXL,2025-09,3450911.84,3490759.75,0.0
AXL,2025-10,3577185.68,3607118.41,0.0
AXL,2025-11,3472802.22,3490759.75,0.0
AXL,2025-12,3599877.06,3607118.41,0.0
AXL,2026-01,3611645.41,3607118.41,0.0
AXL,2026-02,3271900.58,3258042.44,0.0
AXL,2026-03,3633813.2,3607118.41,0.0
AXL,2026-04,3527765.32,3490759.75,0.0
AXL,2026-05,3420262.5,3607118.41,0.0
AXL,2026-06,0.0,3490759.75,0.0
AXL,2026-07,0.0,3607118.41,0.0
AXL,2026-08,0.0,3607118.41,0.0
AXL,2026-09,0.0,3490759.75,0.0
AXL,2026-10,0.0,3607118.41,0.0
AXL,2026-11,0.0,3490759.75,0.0
AXL,2026-12,0.0,3025325.12,0.0
LDO,2021-02,5050000.0,0.0,0.0
LDO,2021-03,5850000.0,0.0,0.0
LDO,2021-04,4892400.0,0.0,0.0
LDO,2021-05,201894629.63,0.0,0.0
LDO,2021-06,3761250.0,0.0,0.0
LDO,2021-07,4004600.0,0.0,0.0
LDO,2021-08,5101513.43,0.0,0.0
LDO,2021-09,9662053.19,0.0,0.0
LDO,2021-10,5289401.45,0.0,0.0
LDO,2021-11,4798471.97,0.0,0.0
LDO,2021-12,4508241.87,15279452.05,0.0
LDO,2022-01,5085833.0,31577534.25,0.0
LDO,2022-02,5918407.0,28521643.84,0.0
LDO,2022-03,6651494.0,31577534.25,0.0
LDO,2022-04,6820453.06,30558904.11,0.0
LDO,2022-05,7722912.45,31577534.25,0.0
LDO,2022-06,5430111.24,30558904.11,0.0
LDO,2022-07,3372042.55,31577534.25,0.0
LDO,2022-08,14244117.62,31577534.25,0.0
LDO,2022-09,3630396.05,30558904.11,0.0
LDO,2022-10,3598227.49,31577534.25,0.0
LDO,2022-11,3450650.89,30558904.11,0.0
LDO,2022-12,3034425.51,16298082.19,0.0
LDO,2023-01,2434703.05,0.0,0.0
LDO,2023-02,1573067.58,0.0,0.0
LDO,2023-03,6521113.52,0.0,0.0
LDO,2023-04,5946252.22,0.0,0.0
LDO,2023-05,2241467.13,0.0,0.0
LDO,2023-06,150000.0,0.0,0.0
LDO,2023-07,0.0,0.0,0.0
LDO,2023-08,83975.12,0.0,0.0
LDO,2023-09,1449211.63,0.0,0.0
LDO,2023-10,93333.32,0.0,0.0
LDO,2023-11,1406.6,0.0,0.0
LDO,2023-12,665065.28,0.0,0.0
LDO,2024-01,33333.32,0.0,0.0
LDO,2024-02,1464595.81,0.0,0.0
LDO,2024-03,16666.66,0.0,0.0
LDO,2024-04,21666.66,0.0,0.0
LDO,2024-05,750454.92,0.0,0.0
LDO,2024-06,618630.84,0.0,0.0
LDO,2024-07,690566.21,0.0,0.0
LDO,2024-08,714870.38,0.0,0.0
LDO,2024-09,929397.95,0.0,0.0
LDO,2024-10,762952.91,0.0,0.0
LDO,2024-11,16666.66,0.0,0.0
LDO,2024-12,695474.81,0.0,0.0
LDO,2025-01,16666.66,0.0,0.0
LDO,2025-02,908450.71,0.0,0.0
LDO,2025-03,1516221.93,0.0,0.0
LDO,2025-04,16666.66,0.0,0.0
LDO,2025-05,0.0,0.0,0.0
LDO,2025-06,0.0,0.0,0.0
LDO,2025-07,0.0,0.0,0.0
LDO,2025-08,90503.0,0.0,0.0
LDO,2025-09,289119.39,0.0,0.0
LDO,2025-10,5000.0,0.0,0.0
LDO,2025-11,31907.99,0.0,0.0
LDO,2025-12,5000123.14,0.0,0.0
LDO,2026-01,0.0,0.0,0.0
LDO,2026-02,1330176.38,0.0,0.0
LDO,2026-03,1364344.47,0.0,0.0
ATH,2024-07,0,0.0,0.0
ATH,2024-08,0,0.0,0.0
ATH,2024-09,0,0.0,0.0
ATH,2024-10,0,0.0,0.0
ATH,2024-11,0,0.0,0.0
ATH,2024-12,0,0.0,0.0
ATH,2025-01,0,0.0,0.0
ATH,2025-02,0,0.0,0.0
ATH,2025-03,0,0.0,0.0
ATH,2025-04,0,0.0,0.0
ATH,2025-05,0,0.0,0.0
ATH,2025-06,0,170763400.72,0.0
ATH,2025-07,0,294092523.46,0.0
ATH,2025-08,0,294092523.46,0.0
ATH,2025-09,0,284605667.87,0.0
ATH,2025-10,0,294092523.46,0.0
ATH,2025-11,0,284605667.87,0.0
ATH,2025-12,0,389919378.02,0.0
ATH,2026-01,0,442624148.03,0.0
ATH,2026-02,0,399789553.06,0.0
ATH,2026-03,0,442624148.03,0.0
ATH,2026-04,0,428345949.71,0.0
ATH,2026-05,0,442624148.03,0.0
ATH,2026-06,0,428345949.71,0.0
ATH,2026-07,0,442624148.03,0.0
ATH,2026-08,0,442624148.03,0.0
ATH,2026-09,0,428345949.71,0.0
ATH,2026-10,0,442624148.03,0.0
ATH,2026-11,0,428345949.71,0.0
ATH,2026-12,0,442624148.03,0.0
ATH,2027-01,0,442624148.03,0.0
ATH,2027-02,0,399789553.06,0.0
ATH,2027-03,0,442624148.03,0.0
ATH,2027-04,0,428345949.71,0.0
ATH,2027-05,0,442624148.03,0.0
ATH,2027-06,0,257582548.99,0.0
ATH,2027-07,0,148531624.57,0.0
ATH,2027-08,0,148531624.57,0.0
ATH,2027-09,0,143740281.85,0.0
ATH,2027-10,0,148531624.57,0.0
ATH,2027-11,0,143740281.85,0.0
ATH,2027-12,0,148531624.57,0.0
ATH,2028-01,0,148531624.57,0.0
ATH,2028-02,0,138948939.12,0.0
ATH,2028-03,0,148531624.57,0.0
ATH,2028-04,0,143740281.85,0.0
ATH,2028-05,0,148531624.57,0.0
ATH,2028-06,0,143740281.85,0.0
ATH,2028-07,0,148531624.57,0.0
ATH,2028-08,0,148531624.57,0.0
ATH,2028-09,0,143740281.85,0.0
ATH,2028-10,0,148531624.57,0.0
ATH,2028-11,0,143740281.85,0.0
ATH,2028-12,0,52704770.01,0.0
HYPE,2024-12,20780.48,0.01,0.0
HYPE,2025-01,764976.52,0.0,0.0
HYPE,2025-02,707132.93,0.0,0.0
HYPE,2025-03,777624.16,0.0,0.0
HYPE,2025-04,750454.64,0.0,0.0
HYPE,2025-05,775672.31,0.0,0.0
HYPE,2025-06,749526.71,0.0,0.0
HYPE,2025-07,778336.49,0.0,0.0
HYPE,2025-08,779775.87,0.0,0.0
HYPE,2025-09,758713.21,0.0,0.0
HYPE,2025-10,778183.25,0.0,0.0
HYPE,2025-11,748534.0,1745745.0,0.0
HYPE,2025-12,784947.17,0.0,0.0
HYPE,2026-01,380248.25,1125766.0,0.0
HYPE,2026-02,0.0,140333.0,0.0
HYPE,2026-03,0.0,173217.0,0.0
HYPE,2026-04,0.0,333335.0,0.0
HYPE,2026-05,25362.44,421879.0,0.0
BAL,2020-07,725000.0,469030.57,0.0
BAL,2020-08,580000.0,469030.57,0.0
BAL,2020-09,725000.0,453900.56,0.0
BAL,2020-10,580000.0,469030.57,0.0
BAL,2020-11,580000.0,453900.56,0.0
BAL,2020-12,725000.0,469030.57,0.0
BAL,2021-01,580000.0,469030.57,0.0
BAL,2021-02,580000.0,423640.52,0.0
BAL,2021-03,725000.0,469030.57,0.0
BAL,2021-04,580000.0,453900.56,0.0
BAL,2021-05,580000.0,469030.57,0.0
BAL,2021-06,725000.0,453900.56,0.0
BAL,2021-07,580000.0,469030.57,0.0
BAL,2021-08,725000.0,469030.57,0.0
BAL,2021-09,580000.0,453900.56,0.0
BAL,2021-10,580000.0,469030.57,0.0
BAL,2021-11,725000.0,453900.56,0.0
BAL,2021-12,580000.0,469030.57,0.0
BAL,2022-01,580000.0,469030.57,0.0
BAL,2022-02,580000.0,423640.52,0.0
BAL,2022-03,932142.86,469030.57,0.0
BAL,2022-04,378294.35,453900.56,0.0
BAL,2022-05,505367.84,469030.57,0.0
BAL,2022-06,683040.36,453900.56,0.0
BAL,2022-07,665622.35,469030.57,0.0
BAL,2022-08,620570.06,469030.57,0.0
BAL,2022-09,692638.93,453900.56,0.0
BAL,2022-10,627216.26,469030.57,0.0
BAL,2022-11,604393.53,453900.56,0.0
BAL,2022-12,671459.44,469030.57,0.0
BAL,2023-01,618477.21,469030.57,0.0
BAL,2023-02,572687.43,423640.52,0.0
BAL,2023-03,661490.4,469030.57,0.0
BAL,2023-04,489889.54,453900.56,0.0
BAL,2023-05,526574.69,469030.57,0.0
BAL,2023-06,519363.95,302600.37,0.0
BAL,2023-07,494566.05,0.0,0.0
BAL,2023-08,559760.25,0.0,0.0
BAL,2023-09,504383.86,0.0,0.0
BAL,2023-10,502672.75,0.0,0.0
BAL,2023-11,565829.35,0.0,0.0
BAL,2023-12,503893.73,0.0,0.0
BAL,2024-01,504346.07,0.0,0.0
BAL,2024-02,501604.6,0.0,0.0
BAL,2024-03,561172.47,0.0,0.0
BAL,2024-04,452536.85,0.0,0.0
BAL,2024-05,471482.7,0.0,0.0
BAL,2024-06,427293.91,0.0,0.0
BAL,2024-07,432032.15,0.0,0.0
BAL,2024-08,479517.01,0.0,0.0
BAL,2024-09,414367.34,0.0,0.0
BAL,2024-10,470214.89,0.0,0.0
BAL,2024-11,423466.3,0.0,0.0
BAL,2024-12,429722.52,0.0,0.0
BAL,2025-01,438476.16,0.0,0.0
BAL,2025-02,394690.91,0.0,0.0
BAL,2025-03,420997.46,0.0,0.0
BAL,2025-04,382812.52,0.0,0.0
BAL,2025-05,384527.54,0.0,0.0
BAL,2025-06,343937.7,0.0,0.0
BAL,2025-07,402515.52,0.0,0.0
BAL,2025-08,361031.79,0.0,0.0
BAL,2025-09,353421.13,0.0,0.0
BAL,2025-10,382026.53,0.0,0.0
BAL,2025-11,361113.62,0.0,0.0
BAL,2025-12,302405.2,0.0,0.0
BAL,2026-01,403594.33,0.0,0.0
BAL,2026-02,293041.36,0.0,0.0
BAL,2026-03,372228.32,0.0,0.0
BAL,2026-04,254185.2,0.0,0.0
BAL,2026-05,2050.57,0.0,0.0
ENA,2024-04,0,0.0,0.0
ENA,2024-05,0,0.0,0.0
ENA,2024-06,0,0.0,0.0
ENA,2024-07,0,0.0,0.0
ENA,2024-08,0,0.0,0.0
ENA,2024-09,0,0.0,0.0
ENA,2024-10,0,0.0,0.0
ENA,2024-11,0,0.0,0.0
ENA,2024-12,0,0.0,0.0
ENA,2025-01,0,0.0,0.0
ENA,2025-02,0,0.0,0.0
ENA,2025-03,0,1694081893.17,0.0
ENA,2025-04,0,479989869.73,0.0
ENA,2025-05,0,175055128.96,0.0
ENA,2025-06,0,169408189.32,0.0
ENA,2025-07,0,175055128.96,0.0
ENA,2025-08,0,175055128.96,0.0
ENA,2025-09,0,169408189.32,0.0
ENA,2025-10,0,175055128.96,0.0
ENA,2025-11,0,169408189.32,0.0
ENA,2025-12,0,175055128.96,0.0
ENA,2026-01,0,175055128.96,0.0
ENA,2026-02,0,158114310.03,0.0
ENA,2026-03,0,175055128.96,0.0
ENA,2026-04,0,169408189.32,0.0
ENA,2026-05,0,175055128.96,0.0
ENA,2026-06,0,169408189.32,0.0
ENA,2026-07,0,175055128.96,0.0
ENA,2026-08,0,175055128.96,0.0
ENA,2026-09,0,169408189.32,0.0
ENA,2026-10,0,175055128.96,0.0
ENA,2026-11,0,169408189.32,0.0
ENA,2026-12,0,175055128.96,0.0
ENA,2027-01,0,175055128.96,0.0
ENA,2027-02,0,158114310.03,0.0
ENA,2027-03,0,175055128.96,0.0
ENA,2027-04,0,169408189.32,0.0
ENA,2027-05,0,175055128.96,0.0
ENA,2027-06,0,169408189.32,0.0
ENA,2027-07,0,175055128.96,0.0
ENA,2027-08,0,175055128.96,0.0
ENA,2027-09,0,169408189.32,0.0
ENA,2027-10,0,175055128.96,0.0
ENA,2027-11,0,169408189.32,0.0
ENA,2027-12,0,175055128.96,0.0
ENA,2028-01,0,175055128.96,0.0
ENA,2028-02,0,163761249.67,0.0
ENA,2028-03,0,175055128.96,0.0
ENA,2028-04,0,28234698.22,0.0
PUMP,2025-08,0.0,0.0,0.0
PUMP,2025-09,0.0,0.0,0.0
PUMP,2025-10,0.0,0.0,0.0
PUMP,2025-11,0.0,0.0,0.0
PUMP,2025-12,0.0,0.0,0.0
PUMP,2026-01,0.0,0.0,0.0
PUMP,2026-02,0.0,0.0,0.0
PUMP,2026-03,0.0,0.0,0.0
PUMP,2026-04,0.0,0.0,0.0
PUMP,2026-05,0.0,0.0,0.0
PUMP,2026-06,0.0,0.0,0.0
PUMP,2026-07,0.0,82500000000.0,0.0
PUMP,2026-08,0.0,6875000000.0,0.0
PUMP,2026-09,0.0,6875000000.0,0.0
PUMP,2026-10,0.0,6875000000.0,0.0
PUMP,2026-11,0.0,6875000000.0,0.0
PUMP,2026-12,0.0,6875000000.0,0.0
PUMP,2027-01,0.0,6875000000.0,0.0
PUMP,2027-02,0.0,6875000000.0,0.0
PUMP,2027-03,0.0,6875000000.0,0.0
PUMP,2027-04,0.0,6875000000.0,0.0
PUMP,2027-05,0.0,6875000000.0,0.0
PUMP,2027-06,0.0,6875000000.0,0.0
PUMP,2027-07,0.0,6875000000.0,0.0
PUMP,2027-08,0.0,6875000000.0,0.0
PUMP,2027-09,0.0,6875000000.0,0.0
PUMP,2027-10,0.0,6875000000.0,0.0
PUMP,2027-11,0.0,6875000000.0,0.0
PUMP,2027-12,0.0,6875000000.0,0.0
PUMP,2028-01,0.0,6875000000.0,0.0
PUMP,2028-02,0.0,6875000000.0,0.0
PUMP,2028-03,0.0,6875000000.0,0.0
PUMP,2028-04,0.0,6875000000.0,0.0
PUMP,2028-05,0.0,6875000000.0,0.0
PUMP,2028-06,0.0,6875000000.0,0.0
PUMP,2028-07,0.0,6875000000.0,0.0
PUMP,2028-08,0.0,6875000000.0,0.0
PUMP,2028-09,0.0,6875000000.0,0.0
PUMP,2028-10,0.0,6875000000.0,0.0
PUMP,2028-11,0.0,6875000000.0,0.0
PUMP,2028-12,0.0,6875000000.0,0.0
